time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
3.405949940651007953e-04,2.506400025127640806e-07,5.846224174216292248e-06,1.917011570756369521e+00,-5.690961888793812928e-01,3.222682076126919704e+00,-5.690954155789812452e-01,5.971656095797337962e-06,-5.690960823065382979e-01,-9.170102337040673124e-01,9.171937729893366864e-01,1.611341038058874631e+00
3.500057140417251822e-04,2.576039347626234213e-07,-4.206536249328580993e-06,1.916995606696653143e+00,-5.690946960202122318e-01,3.222660790714281465e+00,-5.690944340672954294e-01,5.329349166756778833e-06,-5.690975317243099907e-01,-9.170002814377415934e-01,9.171819354405091884e-01,1.611330395352555733e+00
3.509428384661101023e-04,2.582973008085613756e-07,-4.555104495874546819e-06,1.916993746648914421e+00,-5.546412656788028972e-01,3.222658310650666991e+00,-5.690951088101585675e-01,4.583546058449396962e-06,-5.690970445220153717e-01,-9.169983258510793211e-01,9.171795132889578595e-01,1.611329155320748496e+00
3.601780546893526081e-04,2.651207014803908544e-07,3.965768660973935031e-06,1.917004457588225907e+00,-5.529438006499667324e-01,3.222672591902869588e+00,-5.690893215039585229e-01,4.753540891771072399e-06,-5.690920731302822055e-01,-9.170032107158612167e-01,9.171883790802557446e-01,1.611336295946849573e+00
3.700278458875433732e-04,2.723835620614490227e-07,1.347397740352784421e-06,1.917003857677348932e+00,-5.583680868024036847e-01,3.222671792021711834e+00,-5.690864805260830162e-01,1.632923454973886741e-06,-5.690952307020825662e-01,-9.170017684858319251e-01,9.171840707871189435e-01,1.611335896006271140e+00
3.800143515329313152e-04,2.797369294624799025e-07,8.342048052397544914e-06,1.917013437858033909e+00,-5.620119819765118097e-01,3.222684565595768102e+00,-5.690882773219805291e-01,9.130238769111921618e-06,-5.691041612358134216e-01,-9.170197178761959611e-01,9.172059202503961561e-01,1.611342282793299052e+00
3.865632009658611723e-04,2.845551559655848456e-07,1.617643048531979748e-06,1.917007318057533993e+00,-5.637156099586423386e-01,3.222676405861890192e+00,-5.691069095577208081e-01,2.534133530508115042e-06,-5.691036713412515047e-01,-9.170159693357529118e-01,9.171965449311585417e-01,1.611338202926359875e+00
3.937467436388136072e-04,2.898378069435038478e-07,-2.735887969682027766e-06,1.916994046383957873e+00,-5.651103722781332106e-01,3.222658710297385376e+00,-5.691060997992204440e-01,2.951302918638935813e-06,-5.690945616722709044e-01,-9.169967012359966363e-01,9.171792478855957942e-01,1.611329355144107689e+00
4.057431901084419769e-04,2.986556042694505943e-07,1.533239227892433793e-06,1.917002855057473809e+00,-5.666694348893785982e-01,3.222670455195231654e+00,-5.690951004428788096e-01,1.554191444055553893e-06,-5.690959233122473426e-01,-9.169998334549084307e-01,9.171829066630847738e-01,1.611335227593030828e+00
4.167556638713470455e-04,3.067471033680595228e-07,-4.753833241439510894e-06,1.916994413837742384e+00,-5.675550445781575304e-01,3.222659200235757471e+00,-5.690896245308166845e-01,5.863179460626776921e-06,-5.690874226182623952e-01,-9.169917038634374240e-01,9.171732329520168037e-01,1.611329600113293514e+00
