time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
8.007388904240205169e-05,6.254529524102640809e-08,1.156148236770782082e-05,2.000019390745652714e+00,-5.999971670497764586e-01,3.333359167797151912e+00,-5.999973168425839498e-01,1.250317575247253101e-05,-6.000067586554347354e-01,-1.000020722140769980e+00,1.000223269704846984e+00,1.666679583893575733e+00
8.078840533160126347e-05,6.311690823519649123e-08,1.181800757106197635e-05,2.000020843245730262e+00,-5.999973637039804908e-01,3.333361104463892666e+00,-5.999978450394082286e-01,1.178078325258326747e-05,-6.000074675489299736e-01,-1.000022482299493864e+00,1.000224808028284285e+00,1.666680552226946110e+00
8.171694305510734133e-05,6.385973836565426990e-08,1.140342537951687624e-05,2.000022025440689966e+00,-5.999981210628909656e-01,3.333362680723815696e+00,-5.999992496867113667e-01,1.137522146670601943e-05,-6.000083590723707117e-01,-1.000024308710061982e+00,1.000225852239587931e+00,1.666681340356907626e+00
8.298591665470272385e-05,6.487491717922398611e-08,1.029643944064520123e-05,2.000022021246179449e+00,-5.999998952673506469e-01,3.333362675131135155e+00,-6.000014590315558838e-01,1.068697848831097313e-05,-6.000093267606400049e-01,-1.000025360997169432e+00,1.000225478967006421e+00,1.666681337560567577e+00
8.467455340812781838e-05,6.622582649393518406e-08,8.537201392426969134e-06,2.000019945547292455e+00,-6.000024579404518166e-01,3.333359907532660760e+00,-6.000038300619109366e-01,9.143956789494572256e-06,-6.000097593452627942e-01,-1.000024186776391044e+00,1.000222816304243256e+00,1.666679953761329935e+00
8.732530845370023941e-05,6.834643039207108364e-08,5.653293273367988589e-06,2.000014769618103649e+00,-6.000051301416088334e-01,3.333353006293844789e+00,-6.000058003554730179e-01,6.328592609821854510e-06,-6.000085644175048305e-01,-1.000018999281066190e+00,1.000216677816029076e+00,1.666676503141922172e+00
9.028359478215190498e-05,7.071305930026320889e-08,2.419594446863011017e-06,2.000008376405700172e+00,-6.000064210840656553e-01,3.333344482010767162e+00,-6.000065031099556245e-01,3.098864271232596708e-06,-6.000059611397448034e-01,-1.000011729469176380e+00,1.000209205188967720e+00,1.666672241000383359e+00
9.398922659570562973e-05,7.367756455719150730e-08,-1.271910827681683269e-06,2.000000659778025547e+00,-6.000045287507107528e-01,3.333334193174021021e+00,-6.000038099807183389e-01,2.246053141229010323e-06,-6.000023403630649899e-01,-1.000002616917357257e+00,1.000200256263046983e+00,1.666667096582010510e+00
1.000068680377568311e-04,7.849167739522684899e-08,-7.121509289096941700e-06,1.999988899821468324e+00,-6.000003247884124757e-01,3.333318513232178315e+00,-5.999996563302437691e-01,8.084151296674161114e-06,-5.999968193002935823e-01,-9.999888149547402350e-01,1.000186543725540833e+00,1.666659256611089157e+00
1.005193950679366890e-04,7.890169899245007180e-08,-7.443912988497559114e-06,1.999987926909581271e+00,-6.000000528311821846e-01,3.333317216016348006e+00,-5.999995919056627658e-01,7.793678545025036614e-06,-5.999963601446244299e-01,-9.999876643335778859e-01,1.000185463133305808e+00,1.666658608003174002e+00
1.013626013541275010e-04,7.957626397709930169e-08,-7.487488237909480760e-06,1.999986629156148998e+00,-5.999996201846368171e-01,3.333315485678464363e+00,-5.999990096312917132e-01,7.528583630080438827e-06,-5.999956153024106342e-01,-9.999859554722514421e-01,1.000184150595769816e+00,1.666657742834231959e+00
1.027050046671113020e-04,8.065018655691870735e-08,-7.017701792261288802e-06,1.999985751491531794e+00,-5.999985787191381981e-01,3.333314315458991928e+00,-5.999976847307337824e-01,7.191012152860520557e-06,-5.999945707494037661e-01,-9.999842052788487923e-01,1.000183429382380806e+00,1.666657157724495963e+00
1.046270890043358428e-04,8.218785392558277653e-08,-6.016196332841462781e-06,1.999986478740209961e+00,-5.999969152095515623e-01,3.333315285123882088e+00,-5.999961655852541487e-01,6.386994820011041347e-06,-5.999937818663785283e-01,-9.999840222342483154e-01,1.000184490672170412e+00,1.666657642556940822e+00
1.079007809120317287e-04,8.480680727931529605e-08,-4.175570755671007847e-06,1.999989704131059032e+00,-5.999954933618548703e-01,3.333319585644949790e+00,-5.999953317330419811e-01,4.598913539299710126e-06,-5.999943266590405111e-01,-9.999871193019337356e-01,1.000188330359747857e+00,1.666659792817474894e+00
1.101890431520931573e-04,8.663741695068938214e-08,-2.874330918413037702e-06,1.999992262674787247e+00,-5.999953673246147812e-01,3.333322997036536339e+00,-5.999954276633575612e-01,3.303494295294985959e-06,-5.999953508138929914e-01,-9.999900215683967808e-01,1.000191323241607533e+00,1.666661498513268391e+00
1.120311462489032044e-04,8.811109933089937898e-08,-1.479708579155066838e-06,1.999994552852969676e+00,-5.999955939032627361e-01,3.333326050607400948e+00,-5.999957181514395943e-01,2.028818775827408446e-06,-5.999962877991098509e-01,-9.999925733926704474e-01,1.000194078840096923e+00,1.666663025298700473e+00
1.163228223483450479e-04,9.154443998359464966e-08,2.227892844416924195e-06,2.000001477131313266e+00,-5.999962667830703866e-01,3.333335282978388214e+00,-5.999965005249457972e-01,3.100945893924360029e-06,-5.999990348145628483e-01,-1.000000264857578092e+00,1.000202240615677418e+00,1.666667641484194107e+00
1.200173941061878830e-04,9.450009719421869941e-08,5.452831146666058243e-06,2.000007901587552261e+00,-5.999973226532769877e-01,3.333343848919912755e+00,-5.999976350882896270e-01,6.295106895443105175e-06,-6.000019015445744452e-01,-1.000007707145804225e+00,1.000209741564525023e+00,1.666671924454956377e+00
