time,state,q,residual,candidate,denominator,target,stagepeak
1.289151276123902000e-04,1.016183278063338335e-07,-1.426470726342511881e-06,2.000000288046178465e+00,-6.000020524802740507e-01,3.333333697531565498e+00,-6.000021154820806002e-01,2.404027237216633967e-06
1.300115090468527380e-04,1.024954328955456850e-07,-2.497962847994728878e-06,1.999998157474173421e+00,-6.000021147384801967e-01,3.333330856768934591e+00,-6.000021681235692128e-01,3.467986852577124452e-06
1.302784708536711589e-04,1.027090023267862415e-07,-2.734546725510082199e-06,1.999997638946785061e+00,-6.000021320855258855e-01,3.333330165399093659e+00,-6.000022029619221930e-01,3.544575125726756589e-06
1.307892422401001281e-04,1.031176194087288450e-07,-3.090220607227224607e-06,1.999996676415424668e+00,-6.000021624489840777e-01,3.333328882023965267e+00,-6.000022026756965943e-01,3.691109564218349929e-06
1.314481389611835626e-04,1.036447367504975100e-07,-3.430616370788385350e-06,1.999995547788752770e+00,-6.000021682808192036e-01,3.333327377188425533e+00,-6.000021482615536250e-01,3.880139458243835488e-06
1.323787242700136453e-04,1.043892049479734348e-07,-3.795827116528768196e-06,1.999994229139058666e+00,-6.000021295595701076e-01,3.333325618988859151e+00,-6.000020781026847994e-01,4.147113684524078501e-06
1.336203846690196578e-04,1.053825332009814215e-07,-4.197378223106346814e-06,1.999992910123036705e+00,-6.000020852799857751e-01,3.333323860300856367e+00,-6.000020744526637362e-01,4.503331777784349240e-06
1.352252518456396326e-04,1.066664268566620646e-07,-4.672359147567209340e-06,1.999991658565683394e+00,-6.000021317468097193e-01,3.333322191557743341e+00,-6.000021976962255366e-01,4.963749719799157852e-06
1.376203202880942782e-04,1.085824814827402202e-07,-5.362644697459462805e-06,1.999990156636137995e+00,-6.000023733731563169e-01,3.333320188985046340e+00,-6.000024984821652474e-01,5.650867320136803030e-06
1.400028909418331866e-04,1.104885378783760306e-07,-6.046321455131417623e-06,1.999988770116525760e+00,-6.000026936578705117e-01,3.333318340292257265e+00,-6.000028320442296614e-01,6.330181939748682888e-06
1.401223832042723346e-04,1.105841316819363839e-07,-6.070140846822994003e-06,1.999988701605148078e+00,-6.000027051979589521e-01,3.333318248943755169e+00,-6.000027592369597818e-01,6.190139197794651608e-06
1.404439590002046841e-04,1.108413923014815374e-07,-6.048318339318134459e-06,1.999988530126039388e+00,-6.000026842417039985e-01,3.333318020304947282e+00,-6.000024992022813253e-01,6.089129440229213817e-06
1.408192152291913026e-04,1.111415972645956863e-07,-5.901417826325085337e-06,1.999988383326727126e+00,-6.000025645681946740e-01,3.333317824572533450e+00,-6.000021178016855528e-01,5.951858253416262274e-06
1.412742714142192139e-04,1.115056421882692764e-07,-5.603263325899479580e-06,1.999988326487228241e+00,-6.000023010348960462e-01,3.333317748786535972e+00,-6.000016029065642353e-01,5.815063390354534952e-06
1.418502835411653517e-04,1.119664518589984586e-07,-5.106904032390350460e-06,1.999988486819570088e+00,-6.000018358888854486e-01,3.333317962562988956e+00,-6.000009396081101842e-01,5.501476807954695081e-06
1.426077880916746003e-04,1.125724554588525904e-07,-4.341041191983678472e-06,1.999989096282412948e+00,-6.000011116735474159e-01,3.333318775180100779e+00,-6.000001203292382179e-01,4.912755849540093655e-06
1.434857343382322300e-04,1.132748124090802726e-07,-3.375021615522828583e-06,1.999990277592592403e+00,-6.000002457144268941e-01,3.333320350260316811e+00,-5.999992790587165281e-01,4.071571313994080965e-06
1.445536136316429314e-04,1.141291157865936750e-07,-2.152952854910856293e-06,1.999992188072806210e+00,-5.999992617009154428e-01,3.333322897567230214e+00,-5.999983886390563015e-01,2.926006460021987444e-06
