time,state,candidate,raw,geometry,next,num,den,ca,cb,port_ratio,corrected,negative
8.353886686134930268e-05,4.096931390992989641e+00,4.927754980627599757e+00,4.097275873053369821e+00,4.097275873053369821e+00,5.138055226787670016e+00,5.124115189061219766e+00,4.093204345413919754e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827082500800250031e-01,4.081923679445970343e+00,-4.081981643162039930e+00
8.403886686134930128e-05,4.096931130830469669e+00,4.970235267902309850e+00,4.097275612932110178e+00,4.097275612932110178e+00,5.138055195133439668e+00,5.124114994143050161e+00,4.093203954988450022e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827082067204129912e-01,4.081923419384150264e+00,-4.081981383099839711e+00
8.453886686134929988e-05,4.096930870669930336e+00,5.004091441698330200e+00,4.097275352812899563e+00,4.097275352812899563e+00,5.138055163479159582e+00,5.124114799226630268e+00,4.093203564566460173e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827081633611410405e-01,4.081923159324429840e+00,-4.081981123039719606e+00
8.503886686134929848e-05,4.096930610510960413e+00,5.031074320633999619e+00,4.097275092695319643e+00,4.097275092695319643e+00,5.138055131824829758e+00,5.124114604311610144e+00,4.093203174147269863e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827081200021419827e-01,4.081922899266380078e+00,-4.081980862981249736e+00
8.553886686134929709e-05,4.096930350353249928e+00,5.052579282059170396e+00,4.097274832579040016e+00,4.097274832579040016e+00,5.138055100170469736e+00,5.124114409397700243e+00,4.093202783730320427e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827080766433589742e-01,4.081922639209680348e+00,-4.081980602924099699e+00
8.603886686134929569e-05,4.096930090196529761e+00,5.069718421726159718e+00,4.097274572463789788e+00,4.097274572463789788e+00,5.138055068516059976e+00,5.124114214484690066e+00,4.093202393315170440e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827080332847490496e-01,4.081922379154040215e+00,-4.081980342868000378e+00
8.653886686134929429e-05,4.096929830040609843e+00,5.083378064013380104e+00,4.097274312349370007e+00,4.097274312349370007e+00,5.138055036861629787e+00,5.124114019572390433e+00,4.093202002901450420e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827079899262760154e-01,4.081922119099259838e+00,-4.081980082812740385e+00
8.703886686134940131e-05,4.096929569885330302e+00,5.094264596749569662e+00,4.097274052235610142e+00,4.097274052235610142e+00,5.138055005207170289e+00,5.124113824660669891e+00,4.093201612488890362e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827079465679140036e-01,4.081921859045150036e+00,-4.081979822758150078e+00
8.753886686134939991e-05,4.096929309730540147e+00,5.102941000911790148e+00,4.097273792122369862e+00,4.097273792122369862e+00,5.138054973552679705e+00,5.124113629749420085e+00,4.093201222077260226e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827079032096380340e-01,4.081921598991569589e+00,-4.081979562704090014e+00
8.803886686134939851e-05,4.096929049576170101e+00,5.109855964271350359e+00,4.097273532009560348e+00,4.097273532009560348e+00,5.138054941898159811e+00,5.124113434838550418e+00,4.093200831666379713e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827078598514330077e-01,4.081921338938440336e+00,-4.081979302650450059e+00
8.853886686134939711e-05,4.096928789422119799e+00,5.115367084552340238e+00,4.097273271897069691e+00,4.097273271897069691e+00,5.138054910243620377e+00,5.124113239927980068e+00,4.093200441256120037e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827078164932830484e-01,4.081921078885639709e+00,-4.081979042597160046e+00
8.903886686134939571e-05,4.096928529268319963e+00,5.119759362016560011e+00,4.097273011784849928e+00,4.097273011784849928e+00,5.138054878589059626e+00,5.124113045017660184e+00,4.093200050846360405e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827077731351780532e-01,4.081920818833119746e+00,-4.081978782544130269e+00
8.953886686134939431e-05,4.096928269114719967e+00,5.123259937788639640e+00,4.097272751672850433e+00,4.097272751672850433e+00,5.138054846934480224e+00,5.124112850107540140e+00,4.093199660436999565e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827077297771070308e-01,4.081920558780820052e+00,-4.081978522491319872e+00
9.003886686134940647e-05,4.096928008961289613e+00,5.126049840090029619e+00,4.097272491561009922e+00,4.097272491561009922e+00,5.138054815279869736e+00,5.124112655197589739e+00,4.093199270027970016e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827076864190659844e-01,4.081920298728690000e+00,-4.081978262438680005e+00
9.053886686134940507e-05,4.096927748807989822e+00,5.128273345819110318e+00,4.097272231449309743e+00,4.097272231449309743e+00,5.138054783625250366e+00,5.124112460287769899e+00,4.093198879619220243e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827076430610460323e-01,4.081920038676700280e+00,-4.081978002386179583e+00
9.103886686134949854e-05,4.096927488654800165e+00,5.130045441596419842e+00,4.097271971337719698e+00,4.097271971337719698e+00,5.138054751970599909e+00,5.124112265378079734e+00,4.093198489210699620e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827075997030439547e-01,4.081919778624819806e+00,-4.081977742333780412e+00
9.153886686134949714e-05,4.096927228501679785e+00,5.131457770110809946e+00,4.097271711226209590e+00,4.097271711226209590e+00,5.138054720315929913e+00,5.124112070468470392e+00,4.093198098802379725e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827075563450569762e-01,4.081919518573029926e+00,-4.081977482281470060e+00
9.203886686134949574e-05,4.096926968348629572e+00,5.132583369272049723e+00,4.097271451114769647e+00,4.097271451114769647e+00,5.138054688661250147e+00,5.124111875558949869e+00,4.093197708394219703e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827075129870819881e-01,4.081919258521310212e+00,-4.081977222229239644e+00
9.253886686134949434e-05,4.096926708195639755e+00,5.133480449247610267e+00,4.097271191003380331e+00,4.097271191003380331e+00,5.138054657006540182e+00,5.124111680649500400e+00,4.093197317986209782e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827074696291149936e-01,4.081918998469640236e+00,-4.081976962177050083e+00
9.303886686134950649e-05,4.096926448042680136e+00,5.134195402706819955e+00,4.097270930892039864e+00,4.097270930892039864e+00,5.138054625351809790e+00,5.124111485740120209e+00,4.093196927578309996e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827074262711549935e-01,4.081918738418019998e+00,-4.081976702124910261e+00
9.353886686134950509e-05,4.096926187889759596e+00,5.134765203942340150e+00,4.097270670780729596e+00,4.097270670780729596e+00,5.138054593697069627e+00,5.124111290830779986e+00,4.093196537170509686e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827073829131999894e-01,4.081918478366429959e+00,-4.081976442072810407e+00
9.403886686134950369e-05,4.096925927736860373e+00,5.135219320935579645e+00,4.097270410669439755e+00,4.097270410669439755e+00,5.138054562042309925e+00,5.124111095921490389e+00,4.093196146762820398e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827073395552499813e-01,4.081918218314870117e+00,-4.081976182020730093e+00
9.453886686134950230e-05,4.096925667583979802e+00,5.135581239245469831e+00,4.097270150558180113e+00,4.097270150558180113e+00,5.138054530387520025e+00,5.124110901012249641e+00,4.093195756355210158e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827072961973039700e-01,4.081917958263339585e+00,-4.081975921968670207e+00
9.503886686134959576e-05,4.096925407431119659e+00,5.135869676525910421e+00,4.097269890446940011e+00,4.097269890446940011e+00,5.138054498732720354e+00,5.124110706103039981e+00,4.093195365947679853e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827072528393609563e-01,4.081917698211819712e+00,-4.081975661916629861e+00
9.553886686134959436e-05,4.096925147278279944e+00,5.136099550478840037e+00,4.097269630335709678e+00,4.097269630335709678e+00,5.138054467077900256e+00,5.124110511193870288e+00,4.093194975540219716e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827072094814200520e-01,4.081917438160309608e+00,-4.081975401864609942e+00
9.603886686134960652e-05,4.096924887125440229e+00,5.136282750298949651e+00,4.097269370224490004e+00,4.097269370224490004e+00,5.138054435423059729e+00,5.124110316284739675e+00,4.093194585132829744e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827071661234820343e-01,4.081917178108819932e+00,-4.081975141812599794e+00
9.653886686134960512e-05,4.096924626972610284e+00,5.136428751504039880e+00,4.097269110113280099e+00,4.097269110113280099e+00,5.138054403768199663e+00,5.124110121375630378e+00,4.093194194725509938e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827071227655440167e-01,4.081916918057340027e+00,-4.081974881760589646e+00
9.703886686134960372e-05,4.096924366819799879e+00,5.136545105945989675e+00,4.097268850002079965e+00,4.097268850002079965e+00,5.138054372113329826e+00,5.124109926466560161e+00,4.093193804318239870e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827070794076079974e-01,4.081916658005860121e+00,-4.081974621708590156e+00
9.753886686134960232e-05,4.096924106666990362e+00,5.136637832342549892e+00,4.097268589890889601e+00,4.097268589890889601e+00,5.138054340458439562e+00,5.124109731557520142e+00,4.093193413911039968e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827070360496729773e-01,4.081916397954399756e+00,-4.081974361656610206e+00
9.803886686134960092e-05,4.096923846514179957e+00,5.136711727525519855e+00,4.097268329779690355e+00,4.097268329779690355e+00,5.138054308803519987e+00,5.124109536648510321e+00,4.093193023503899575e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827069926917389564e-01,4.081916137902929620e+00,-4.081974101604619598e+00
9.853886686134959952e-05,4.096923586361370440e+00,5.136770614501100063e+00,4.097268069668509760e+00,4.097268069668509760e+00,5.138054277148589755e+00,5.124109341739520040e+00,4.093192633096800037e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827069493338050465e-01,4.081915877851470142e+00,-4.081973841552639648e+00
9.903886686134970654e-05,4.096923326208569804e+00,5.136817540150450334e+00,4.097267809557320284e+00,4.097267809557320284e+00,5.138054245493639982e+00,5.124109146830559958e+00,4.093192242689769778e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827069059758710257e-01,4.081915617800009777e+00,-4.081973581500659698e+00
9.953886686134970514e-05,4.096923066055760287e+00,5.136854932794210349e+00,4.097267549446139689e+00,4.097267549446139689e+00,5.138054213838660012e+00,5.124108951921630073e+00,4.093191852282780374e+00,3.000000000000000000e+00,0.000000000000000000e+00,6.827068626179380040e-01,4.081915357748550299e+00,-4.081973321448679748e+00
1.000099999999999996e-04,4.096922820922549668e+00,5.136883184303529859e+00,4.097267304352140371e+00,4.097267304352140371e+00,5.138054184011240366e+00,5.124108768265539737e+00,4.093191484415489967e+00,2.999999999998979927e+00,0.000000000000000000e+00,6.827068217632199509e-01,4.081915112710840177e+00,-4.081973076410469581e+00
1.000145416666669998e-04,4.096922818559500357e+00,5.136883428116349570e+00,4.097267301989459654e+00,4.097267301989459654e+00,5.138054183723699708e+00,5.124108766495120371e+00,4.093191480869299959e+00,1.637500000000569944e+00,0.000000000000000000e+00,6.827068213693849863e-01,4.081915110348700360e+00,-4.081973074048329764e+00
1.000159648437500042e-04,4.096922817819019791e+00,5.136885748823080355e+00,4.097267301249090110e+00,4.097267301249090110e+00,5.138054183633609995e+00,5.124108765940330379e+00,4.093191479758059970e+00,1.210546875013879919e+00,0.000000000000000000e+00,6.827068212459730390e-01,4.081915109608499570e+00,-4.081973073308129862e+00
1.000177246093749995e-04,4.096922816903409981e+00,5.136900097455869840e+00,4.097267300333619744e+00,4.097267300333619744e+00,5.138054183522189788e+00,5.124108765254350217e+00,4.093191478384009763e+00,6.826171874868269818e-01,0.000000000000000000e+00,6.827068210933729953e-01,4.081915108693239702e+00,-4.081973072392860225e+00
1.000211593749999968e-04,4.096922815116280425e+00,5.136933122294560228e+00,4.097267298546779735e+00,4.097267298546779735e+00,5.138054183304739730e+00,5.124108763915409703e+00,4.093191475702090187e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827068207955240275e-01,4.081915106906800261e+00,-4.081973070606419896e+00
1.000540171875010032e-04,4.096922798020160350e+00,5.137249046021589827e+00,4.097267281453410348e+00,4.097267281453410348e+00,5.138054181224510408e+00,5.124108751106840387e+00,4.093191450046250068e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827068179462300046e-01,4.081915089817350406e+00,-4.081973053516949612e+00
1.000689999999999935e-04,4.096922790224519773e+00,5.137383245613789562e+00,4.097267273659020326e+00,4.097267273659020326e+00,5.138054180275940297e+00,5.124108745266280351e+00,4.093191438347459687e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827068166469819621e-01,4.081915082024750063e+00,-4.081973045724329729e+00
1.000733399999999989e-04,4.096922787966399859e+00,5.137383243397709798e+00,4.097267271401250355e+00,4.097267271401250355e+00,5.138054180001179638e+00,5.124108743574470104e+00,4.093191434958719732e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827068162706350085e-01,4.081915079767499677e+00,-4.081973043467069573e+00
1.002122199999999971e-04,4.096922715706360130e+00,5.137383172483099614e+00,4.097267199152780037e+00,4.097267199152780037e+00,5.138054171208700005e+00,5.124108689436580377e+00,4.093191326519320050e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827068042275380444e-01,4.081915007535630302e+00,-4.081972971235050096e+00
1.007122199999999957e-04,4.096922455553589693e+00,5.137382917174189600e+00,4.097266939041619871e+00,4.097266939041619871e+00,5.138054139553689836e+00,5.124108494527730429e+00,4.093190936112489631e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827067608696090195e-01,4.081914747484200134e+00,-4.081972711183100344e+00
1.012122199999999943e-04,4.096922195400810374e+00,5.137382661865269817e+00,4.097266678930459705e+00,4.097266678930459705e+00,5.138054107898660128e+00,5.124108299618900020e+00,4.093190545705709837e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827067175116809938e-01,4.081914487432760197e+00,-4.081972451131149704e+00
1.017122200000000065e-04,4.096921935248030167e+00,5.137382406556350034e+00,4.097266418819310196e+00,4.097266418819310196e+00,5.138054076243609991e+00,5.124108104710090039e+00,4.093190155298979782e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827066741537519690e-01,4.081914227381330029e+00,-4.081972191079199952e+00
1.022122200000000051e-04,4.096921675095259729e+00,5.137382151247440021e+00,4.097266158708150030e+00,4.097266158708150030e+00,5.138054044588540314e+00,5.124107909801310257e+00,4.093189764892300353e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827066307958219449e-01,4.081913967329899862e+00,-4.081971931027240430e+00
1.027122200000000037e-04,4.096921414942480411e+00,5.137381895938520238e+00,4.097265898596989864e+00,4.097265898596989864e+00,5.138054012933459980e+00,5.124107714892550014e+00,4.093189374485669774e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827065874378940302e-01,4.081913707278469694e+00,-4.081971670975289790e+00
1.032122200000000023e-04,4.096921154789700203e+00,5.137381640629599566e+00,4.097265638485829697e+00,4.097265638485829697e+00,5.138053981278350335e+00,5.124107519983819969e+00,4.093188984079089821e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827065440799650053e-01,4.081913447227040415e+00,-4.081971410923340038e+00
1.037122200000000009e-04,4.096920894636929766e+00,5.137381385320690441e+00,4.097265378374670419e+00,4.097265378374670419e+00,5.138053949623230032e+00,5.124107325075120123e+00,4.093188593672559605e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827065007220359805e-01,4.081913187175610247e+00,-4.081971150871379628e+00
1.042122199999999995e-04,4.096920634484149559e+00,5.137381130011769770e+00,4.097265118263510253e+00,4.097265118263510253e+00,5.138053917968090190e+00,5.124107130166439816e+00,4.093188203266080016e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827064573641069556e-01,4.081912927124180079e+00,-4.081970890819429876e+00
1.047122199999999981e-04,4.096920374331370240e+00,5.137380874702859757e+00,4.097264858152359857e+00,4.097264858152359857e+00,5.138053886312929919e+00,5.124106935257779938e+00,4.093187812859650165e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.827064140061780417e-01,4.081912667072749912e+00,-4.081970630767480124e+00
1.050029999999999974e-04,4.096920223036920383e+00,5.137380726225409866e+00,4.097264706882110197e+00,4.097264706882110197e+00,5.138053867903540350e+00,5.124106821906710074e+00,4.093187585814909824e+00,0.000000000000000000e+00,9.000000000019729995e-01,6.827063887909400330e-01,4.081912515837239575e+00,-4.081970479531669582e+00
1.050054056599929983e-04,4.097059433017210317e+00,5.137380724997029802e+00,4.097265199897710097e+00,4.097265199897710097e+00,5.138053869633710136e+00,5.124106820970330212e+00,4.093187583939309704e+00,0.000000000000000000e+00,1.621697998048619915e+00,6.827064737640660130e-01,4.081912514608159626e+00,-4.081970482545189682e+00
1.050107915740529948e-04,4.099486796969969760e+00,5.137380722246890130e+00,4.097352830608199881e+00,4.097352830608199881e+00,5.138056163633920370e+00,5.124106829292279564e+00,4.093187600608369614e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.827211293204800135e-01,4.081912774026379864e+00,-4.081975922199649887e+00
1.050435099682649946e-04,4.114787683105509686e+00,5.137380705540289583e+00,4.100886921328440238e+00,4.100886921328440238e+00,5.138632123816780251e+00,5.124125491418739742e+00,4.093224981268160256e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.833104621651759913e-01,4.082244055130630045e+00,-4.083138352217219769e+00
1.052312371337850026e-04,4.198329253804810257e+00,5.137380609683609656e+00,4.165092250073840319e+00,4.165092250073840319e+00,5.177644327604800090e+00,5.132514513794140143e+00,4.110028382114079726e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.940132068019420064e-01,4.124383101681409869e+00,-4.136678328963910189e+00
1.054794778010950055e-04,4.298431070294210343e+00,5.137380482928859848e+00,4.267137445081290004e+00,4.267137445081290004e+00,5.244195032170280157e+00,5.182693343857340373e+00,4.210537709399080342e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.110230806083599475e-01,4.225940047564700208e+00,-4.238962432745820408e+00
1.058314718096680052e-04,4.422390432465950205e+00,5.137380303198400000e+00,4.395730318003240100e+00,4.395730318003240100e+00,5.265737450485119986e+00,5.289108949818330352e+00,4.423690565978139588e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.324581374615779517e-01,4.358296208553269935e+00,-4.369414391832719957e+00
1.063314718096680038e-04,4.567731776028160162e+00,5.137380047895660162e+00,4.546520626795230058e+00,4.546520626795230058e+00,5.253134169446999735e+00,5.434086089660370433e+00,4.714083043819390362e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.575932692289399917e-01,4.513521854872830197e+00,-4.522394498768759874e+00
1.068314718096680024e-04,4.683570852729629586e+00,5.137379792592249750e+00,4.666701972560820089e+00,4.666701972560820089e+00,5.238691588399079890e+00,5.558093158321010030e+00,4.962471996570370081e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.776262142348490114e-01,4.637237151715170036e+00,-4.644320724328290240e+00
1.073314718096680010e-04,4.775892903585280180e+00,5.137379537288159881e+00,4.762484760739670087e+00,4.762484760739670087e+00,5.226262844808490016e+00,5.662270748566689882e+00,5.171142057242949619e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.935921806321309946e-01,4.735836467185190024e+00,-4.741494163946319951e+00
1.078314718096679996e-04,4.849472203409470161e+00,5.137379281983469603e+00,4.838822218485299587e+00,4.838822218485299587e+00,5.215985674718130127e+00,5.748782907153089816e+00,5.344427860250739570e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.063168184129989591e-01,4.814418656579119826e+00,-4.818939950877430434e+00
1.083314718096679982e-04,4.908113799160100044e+00,5.137379026678310368e+00,4.899662026585390073e+00,4.899662026585390073e+00,5.207670940460189968e+00,5.819986064938910353e+00,5.487049389700650259e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.164581637445139650e-01,4.877047483651200110e+00,-4.880663081469109876e+00
1.088314718096679968e-04,4.954850258818559894e+00,5.137378771372760333e+00,4.948150429994630173e+00,4.948150429994630173e+00,5.201017537813510394e+00,5.878186662793630113e+00,5.603626498624789676e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.245406620116969565e-01,4.926961709556629820e+00,-4.929855480258069633e+00
1.093314718096679954e-04,4.992098495610179931e+00,5.137378516066900325e+00,4.986794940858840341e+00,4.986794940858840341e+00,5.195722413657779981e+00,5.925504990648099657e+00,5.698406175530659645e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.309822886715440005e-01,4.966742580530420170e+00,-4.969061065363569618e+00
1.098314718096679940e-04,5.021784754741590362e+00,5.137378260760799620e+00,5.017594010426029705e+00,5.017594010426029705e+00,5.191515730676259821e+00,5.963807226247589632e+00,5.775126416492200043e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.361161641737649974e-01,4.998447312832979605e+00,-5.000307303072769827e+00
1.103314718096680061e-04,5.045444226039689894e+00,5.137378005454499963e+00,5.042140375703340283e+00,5.042140375703340283e+00,5.188184281792979746e+00,5.994724723344890371e+00,5.837054859835180132e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.402077807432120071e-01,5.023715478344289664e+00,-5.025210054963210382e+00
1.108314718096680047e-04,5.064300433797510159e+00,5.137377750148050204e+00,5.061703425261839584e+00,5.061703425261839584e+00,5.185539961122169750e+00,6.019610222620480400e+00,5.886901075623610424e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.434687318786370236e-01,5.043853792357920085e+00,-5.045057139557219905e+00
1.113314718096680033e-04,5.079328509343699949e+00,5.137377494841479653e+00,5.077294843602540020e+00,5.077294843602540020e+00,5.183442076936829679e+00,6.039599154409510007e+00,5.926939356403179815e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.460676545664429504e-01,5.059903688237800345e+00,-5.060874929762819718e+00
1.118314718096680019e-04,5.091305618373709763e+00,5.137377239534799855e+00,5.089720928775459896e+00,5.089720928775459896e+00,5.181776825546849707e+00,6.055629192659729654e+00,5.959047884219669911e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.481389500682550153e-01,5.072695173451440276e+00,-5.073481430080000187e+00
1.123314718096680005e-04,5.100851150810179924e+00,5.137376984228059662e+00,5.099624288772360181e+00,5.099624288772360181e+00,5.180454244195360047e+00,6.068468033707789644e+00,5.984764372133679622e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.497897342636400175e-01,5.082889752056569677e+00,-5.083528578373360141e+00
1.128314718096679991e-04,5.108458751545669863e+00,5.137376728921240421e+00,5.107517072954199655e+00,5.107517072954199655e+00,5.179403249623289796e+00,6.078740572511669882e+00,6.005340498826689632e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.511053769736579566e-01,5.091014633307960224e+00,-5.091535959778809683e+00
1.133314718096679977e-04,5.114521848485740207e+00,5.137376473614390093e+00,5.113807457022669922e+00,5.113807457022669922e+00,5.178567661628269647e+00,6.086953174773039876e+00,6.021790526208939731e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.521539167223629585e-01,5.097489995426849774e+00,-5.097917676204120063e+00
1.138314718096679963e-04,5.119353998033330022e+00,5.137376218307490028e+00,5.118820751162900251e+00,5.118820751162900251e+00,5.177903046003740073e+00,6.093514721747009588e+00,6.034933452647700314e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.529895792384409869e-01,5.102650714434449952e+00,-5.103003760935780342e+00
1.143314718096679949e-04,5.123205100148379820e+00,5.137375963000559764e+00,5.122816222930810071e+00,5.122816222930810071e+00,5.177374225852849676e+00,6.098754473017829802e+00,6.045428792509290439e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.536555816506109506e-01,5.106763681720989823e+00,-5.107057245773780174e+00
1.148314718096679935e-04,5.126274321517960253e+00,5.137375707693609961e+00,5.126000504853210238e+00,5.126000504853210238e+00,5.176953325988780108e+00,6.102937000770199738e+00,6.053806489841250027e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.541863673911670451e-01,5.110041605899939832e+00,-5.110287763293509755e+00
1.153314718096680057e-04,5.128720395137610133e+00,5.137375452386650387e+00,5.128538280092950430e+00,5.128538280092950430e+00,5.176618237131349609e+00,6.106274538175910038e+00,6.060491652468890322e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.546093873820810316e-01,5.112654012688169658e+00,-5.112862387653580143e+00
1.158314718096680043e-04,5.130669828930169984e+00,5.137375197079659728e+00,5.130560798770949837e+00,5.130560798770949837e+00,5.176351408885950356e+00,6.108937105528389644e+00,6.065824834870929827e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.549465196147929547e-01,5.114736011652760261e+00,-5.114914274564229757e+00
1.163314718096680029e-04,5.132223447897310109e+00,5.137374941772650416e+00,5.132172665352779717e+00,5.132172665352779717e+00,5.176138899811819627e+00,6.111060762120749779e+00,6.070078566877319837e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.552152005349770159e-01,5.116395283182559872e+00,-5.116549547218440352e+00
1.168314718096680015e-04,5.133461608120549968e+00,5.137374686465640217e+00,5.133457248098539871e+00,5.133457248098539871e+00,5.175969628617520080e+00,6.112754298506200001e+00,6.073470758417440329e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.554293267399719625e-01,5.117717647004449866e+00,-5.117852784280270129e+00
1.173314718096680001e-04,5.134448352245359892e+00,5.137374431158620247e+00,5.134480990316870219e+00,5.134480990316870219e+00,5.175834782944919610e+00,6.114104643757920066e+00,6.076175530383680190e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.555999736187199778e-01,5.118771500210960390e+00,-5.118891393732999617e+00
1.178314718096679987e-04,5.135234721342490261e+00,5.137374175851600278e+00,5.135296846372639834e+00,5.135296846372639834e+00,5.175727351873899984e+00,6.115181221832480141e+00,6.078331940525320221e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.557359680975029637e-01,5.119611354304719697e+00,-5.119719098773339638e+00
1.183314718096679973e-04,5.135861394413890224e+00,5.137373920544580308e+00,5.135947020135829710e+00,5.135947020135829710e+00,5.175641755761220431e+00,6.116039453335630149e+00,6.080050997564470094e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.558443451100740118e-01,5.120280654172200130e+00,-5.120378716019219567e+00
1.188314718096689988e-04,5.136360792041210210e+00,5.137373665237549680e+00,5.136465147486029892e+00,5.136465147486029892e+00,5.175573552808190314e+00,6.116723565335160373e+00,6.081421289314460132e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.559307113978309456e-01,5.120814024765349970e+00,-5.120904369701610115e+00
1.193314718096689974e-04,5.136758752963429764e+00,5.137373409930519941e+00,5.136878035737289849e+00,5.136878035737289849e+00,5.175519206223169633e+00,6.117268842793429862e+00,6.082513492350000384e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.559995354533189715e-01,5.121239061674690340e+00,-5.121323256343560004e+00
1.198314718096689960e-04,5.137075870285250367e+00,5.137373154623480431e+00,5.137207049934739977e+00,5.137207049934739977e+00,5.175475899313980221e+00,6.117703430587919655e+00,6.083383981494839610e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.560543786010680334e-01,5.121577758190460017e+00,-5.121657051184239862e+00
1.203314718096689946e-04,5.137328556416029812e+00,5.137372899316440034e+00,5.137469217713210412e+00,5.137469217713210412e+00,5.175441388543889687e+00,6.118049774564929599e+00,6.084077716284870263e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.560980791656910283e-01,5.121847642649780319e+00,-5.121923029078650380e+00
1.208314718096690067e-04,5.137529891810849847e+00,5.137372644009399636e+00,5.137678109853649921e+00,5.137678109853649921e+00,5.175413886691510257e+00,6.118325773132969658e+00,6.084630547635679676e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.561328992512340363e-01,5.122062684886169670e+00,-5.122134957838690106e+00
