p,X,group,profile,Y,stages,relative_error,valid
10,1e-100,grid,ideal,1.219648685588973,4,1.1535933144322788e-17,True
10,1e-100,grid,untrimmed,1.219648685588973,4,1.3268436680259853e-05,True
10,1e-100,grid,trim_target,1.219648685588973,4,4.926073377850012e-07,True
10,0.001,grid,ideal,1.024,4,2.3314347797624984e-18,True
10,0.001,grid,untrimmed,1.024,4,1.0289071989964673e-05,True
10,0.001,grid,trim_target,1.024,4,4.110376577967216e-07,True
10,0.125,grid,ideal,1.1641532182693481,4,1.2235965123530134e-18,True
10,0.125,grid,untrimmed,1.1641532182693481,4,1.2152392187136226e-05,True
10,0.125,grid,trim_target,1.1641532182693481,4,4.641509059486756e-07,True
10,0.5,grid,ideal,1.6236605127342045,4,3.426012340388916e-18,True
10,0.5,grid,untrimmed,1.6236605127342045,4,2.621287473372816e-05,True
10,0.5,grid,trim_target,1.6236605127342045,4,7.940369131558902e-07,True
10,0.9999999999999999,grid,ideal,1.8335357712649054,4,1.3877787807814463e-18,True
10,0.9999999999999999,grid,untrimmed,1.8335357712649054,4,3.539540537080171e-05,True
10,0.9999999999999999,grid,trim_target,1.8335357712649054,4,9.99471297565806e-07,True
10,1,grid,ideal,1,4,0.0,True
10,1,grid,untrimmed,1,4,1.0125251567547584e-05,True
10,1,grid,trim_target,1,4,4.0500040225737664e-07,True
10,1.0000000000000002,grid,ideal,1.0000000000000002,4,2.7117093616972278e-33,True
10,1.0000000000000002,grid,untrimmed,1.0000000000000002,4,1.0124748745662722e-05,True
10,1.0000000000000002,grid,trim_target,1.0000000000000002,4,4.049995977512171e-07,True
10,2,grid,ideal,2,4,1.7463837411680514e-17,True
10,2,grid,untrimmed,2,4,4.3637482262303675e-05,True
10,2,grid,trim_target,2,4,1.1798885609285429e-06,True
10,3,grid,ideal,1.5733814251461808,4,9.877590688551948e-18,True
10,3,grid,untrimmed,1.5733814251461808,4,2.4204150526298895e-05,True
10,3,grid,trim_target,1.5733814251461808,4,7.490507926236418e-07,True
10,10,grid,ideal,1.2538156793107191,4,4.0129653281923395e-18,True
10,10,grid,untrimmed,1.2538156793107191,4,1.4053894174795884e-05,True
10,10,grid,trim_target,1.2538156793107191,4,5.119746218657273e-07,True
10,500000,grid,ideal,1.5484433295576139,4,7.50335995596882e-18,True
10,500000,grid,untrimmed,1.5484433295576139,4,2.3252469559389334e-05,True
10,500000,grid,trim_target,1.5484433295576139,4,7.274231874312306e-07,True
10,1e+100,grid,ideal,1.2027682660383023,4,2.5905582922278992e-17,True
10,1e+100,grid,untrimmed,1.2027682660383023,4,1.29118192712032e-05,True
10,1e+100,grid,trim_target,1.2027682660383023,4,4.835517274154894e-07,True
10,1e+300,grid,ideal,1.4157854891817692,4,7.57432916432794e-18,True
10,1e+300,grid,untrimmed,1.4157854891817692,4,1.861029494290272e-05,True
10,1e+300,grid,trim_target,1.4157854891817692,4,6.206269952047065e-07,True
10,1.7976931348623157e+308,grid,ideal,1.3552527156068803,4,2.6895743377420883e-17,True
10,1.7976931348623157e+308,grid,untrimmed,1.3552527156068803,4,1.675786269758506e-05,True
10,1.7976931348623157e+308,grid,trim_target,1.3552527156068803,4,5.769758520127414e-07,True
11,5e-324,grid,ideal,1.6299603831039349,5,2.765173873845891e-18,True
11,5e-324,grid,untrimmed,1.6299603831039349,5,2.6616649047450385e-05,True
11,5e-324,grid,trim_target,1.6299603831039349,5,8.280260772802066e-07,True
11,2.2250738585072014e-308,grid,ideal,2,5,1.7028416357386759e-18,True
11,2.2250738585072014e-308,grid,untrimmed,2,5,4.289640877728901e-05,True
11,2.2250738585072014e-308,grid,trim_target,2,5,1.197383902999637e-06,True
11,1e-300,grid,ideal,1.418129833677085,5,8.550431909002852e-18,True
11,1e-300,grid,untrimmed,1.418129833677085,5,1.9198085919696323e-05,True
11,1e-300,grid,trim_target,1.418129833677085,5,6.532550686261484e-07,True
11,1e-100,grid,ideal,1.4483328141369054,5,1.1864953227758911e-17,True
11,1e-100,grid,untrimmed,1.4483328141369054,5,2.016528607373047e-05,True
11,1e-100,grid,trim_target,1.4483328141369054,5,6.761682632732801e-07,True
11,0.001,grid,ideal,1.0069641120935557,5,3.1020584601533997e-18,True
11,0.001,grid,untrimmed,1.0069641120935557,5,1.0792363433995097e-05,True
11,0.001,grid,trim_target,1.0069641120935557,5,4.3166841896127395e-07,True
11,0.125,grid,ideal,1.4551915228366852,5,1.078208089334167e-17,True
11,0.125,grid,untrimmed,1.4551915228366852,5,2.038759967687942e-05,True
11,0.125,grid,trim_target,1.4551915228366852,5,6.814701835018114e-07,True
11,0.5,grid,ideal,1.82661807682598,5,7.703912405506215e-18,True
11,0.5,grid,untrimmed,1.82661807682598,5,3.479764001207697e-05,True
11,0.5,grid,trim_target,1.82661807682598,5,1.0156569832050387e-06,True
11,0.9999999999999999,grid,ideal,1.948131756968962,5,2.397072439531588e-17,True
11,0.9999999999999999,grid,untrimmed,1.948131756968962,5,4.041172819434188e-05,True
11,0.9999999999999999,grid,trim_target,1.948131756968962,5,1.1415987546817333e-06,True
11,1,grid,ideal,1,5,0.0,True
11,1,grid,untrimmed,1,5,1.0743487153490358e-05,True
11,1,grid,trim_target,1,5,4.2975156259172514e-07,True
11,1.0000000000000002,grid,ideal,1.0000000000000002,5,2.4448168550237966e-33,True
11,1.0000000000000002,grid,untrimmed,1.0000000000000002,5,1.0744116573698617e-05,True
11,1.0000000000000002,grid,trim_target,1.0000000000000002,5,4.2975256966264875e-07,True
11,2,grid,ideal,2,5,1.7028416357386759e-18,True
11,2,grid,untrimmed,2,5,4.283999305059012e-05,True
11,2,grid,trim_target,2,5,1.1973501975062568e-06,True
11,3,grid,ideal,1.4750450860745445,5,3.746338750783822e-18,True
11,3,grid,untrimmed,1.4750450860745445,5,2.1041570378343956e-05,True
11,3,grid,trim_target,1.4750450860745445,5,6.97021875041797e-07,True
11,10,grid,ideal,1.0187252394399593,5,2.8653514179716635e-18,True
11,10,grid,untrimmed,1.0187252394399593,5,1.0883703308065627e-05,True
11,10,grid,trim_target,1.0187252394399593,5,4.3507848813097615e-07,True
11,500000,grid,ideal,1.3877787807814457,5,9.178331578856257e-19,True
11,500000,grid,untrimmed,1.3877787807814457,5,1.828614800335768e-05,True
11,500000,grid,trim_target,1.3877787807814457,5,6.309953819055476e-07,True
11,1e+100,grid,ideal,1.0524222327835147,5,5.965640298853082e-18,True
11,1e+100,grid,untrimmed,1.0524222327835147,5,1.120461699984637e-05,True
11,1e+100,grid,trim_target,1.0524222327835147,5,4.460121448779143e-07,True
11,1e+300,grid,ideal,1.5499012202235192,5,1.1345031835298142e-17,True
11,1e+300,grid,untrimmed,1.5499012202235192,5,2.3641086074627155e-05,True
11,1e+300,grid,trim_target,1.5499012202235192,5,7.582750210658519e-07,True
11,1.7976931348623157e+308,grid,ideal,1.9999999999999998,5,1.0463860444391246e-18,True
11,1.7976931348623157e+308,grid,untrimmed,1.9999999999999998,5,4.283999305060152e-05,True
11,1.7976931348623157e+308,grid,trim_target,1.9999999999999998,5,1.1973501975069133e-06,True
12,5e-324,grid,ideal,1.2165060310220976,4,7.435228153733166e-18,True
12,5e-324,grid,untrimmed,1.2165060310220976,4,1.113496886887954e-05,True
12,5e-324,grid,trim_target,1.2165060310220976,4,4.138179087646355e-07,True
12,2.2250738585072014e-308,grid,ideal,1.0274726682146138,4,4.82387034293851e-18,True
12,2.2250738585072014e-308,grid,untrimmed,1.0274726682146138,4,8.746793169991003e-06,True
12,2.2250738585072014e-308,grid,trim_target,1.0274726682146138,4,3.493170194846502e-07,True
12,1e-300,grid,ideal,1.386190588825294,4,4.902249013732603e-18,True
12,1e-300,grid,untrimmed,1.386190588825294,4,1.4882185265334672e-05,True
12,1e-300,grid,trim_target,1.386190588825294,4,5.032403703949909e-07,True
12,1e-100,grid,ideal,1.158667909526295,4,7.188649469894578e-18,True
12,1e-100,grid,untrimmed,1.158667909526295,4,1.0177571660689619e-05,True
12,1e-100,grid,trim_target,1.158667909526295,4,3.896602755471261e-07,True
12,0.001,grid,ideal,1.888057710175417,4,2.2711097666900975e-17,True
12,0.001,grid,untrimmed,1.888057710175417,4,3.195583216937623e-05,True
12,0.001,grid,trim_target,1.888057710175417,4,8.852452820912308e-07,True
12,0.125,grid,ideal,1.8189894035458565,4,1.1249541070846193e-17,True
12,0.125,grid,untrimmed,1.8189894035458565,4,2.9164172312336418e-05,True
12,0.125,grid,trim_target,1.8189894035458565,4,8.245747616533464e-07,True
12,0.5,grid,ideal,1.0349449958897612,4,5.865104477147327e-18,True
12,0.5,grid,untrimmed,1.0349449958897612,4,8.79858997417658e-06,True
12,0.5,grid,trim_target,1.0349449958897612,4,3.5101787117287787e-07,True
12,0.9999999999999999,grid,ideal,1.446663548462256,4,8.962737959213502e-18,True
12,0.9999999999999999,grid,untrimmed,1.446663548462256,4,1.6504231550741868e-05,True
12,0.9999999999999999,grid,trim_target,1.446663548462256,4,5.409039042995863e-07,True
12,1,grid,ideal,1,4,0.0,True
12,1,grid,untrimmed,1,4,8.593942463843542e-06,True
12,1,grid,trim_target,1,4,3.437503077415352e-07,True
12,1.0000000000000002,grid,ideal,1.0000000000000002,4,2.225519046847472e-33,True
12,1.0000000000000002,grid,untrimmed,1.0000000000000002,4,8.593557784107021e-06,True
12,1.0000000000000002,grid,trim_target,1.0000000000000002,4,3.4374969226347546e-07,True
12,2,grid,ideal,2,4,1.3670383602235774e-17,True
12,2,grid,untrimmed,2,4,3.6654965841399234e-05,True
12,2,grid,trim_target,2,4,9.87896729213213e-07,True
12,3,grid,ideal,1.3828547681948855,4,1.69580496580006e-18,True
12,3,grid,untrimmed,1.3828547681948855,4,1.4789615489474454e-05,True
12,3,grid,trim_target,1.3828547681948855,4,5.012392205119223e-07,True
12,10,grid,ideal,1.3018634373394073,4,2.898290536486785e-18,True
12,10,grid,untrimmed,1.3018634373394073,4,1.2856392844325645e-05,True
12,10,grid,trim_target,1.3018634373394073,4,4.5558821931137854e-07,True
12,500000,grid,ideal,1.3610763456924253,4,5.9410461313332036e-18,True
12,500000,grid,untrimmed,1.3610763456924253,4,1.4241250128891081e-05,True
12,500000,grid,trim_target,1.3610763456924253,4,4.884261624572132e-07,True
12,1e+100,grid,ideal,1.0395409765644898,4,1.0559425820888739e-17,True
12,1e+100,grid,untrimmed,1.0395409765644898,4,8.832025320913294e-06,True
12,1e+100,grid,trim_target,1.0395409765644898,4,3.521019918224858e-07,True
12,1e+300,grid,ideal,1.4932217896051503,4,9.743819903390257e-18,True
12,1e+300,grid,untrimmed,1.4932217896051503,4,1.785100746940521e-05,True
12,1e+300,grid,trim_target,1.4932217896051503,4,5.717278457065417e-07,True
12,1.7976931348623157e+308,grid,ideal,1.3243428112719469,4,1.7327655594880865e-17,True
12,1.7976931348623157e+308,grid,untrimmed,1.3243428112719469,4,1.3366476110217908e-05,True
12,1.7976931348623157e+308,grid,trim_target,1.3243428112719469,4,4.6770314271175845e-07,True
13,5e-324,grid,ideal,1.2924697071141056,5,1.1639808070073441e-17,True
13,5e-324,grid,untrimmed,1.2924697071141056,5,1.3481876983033956e-05,True
13,5e-324,grid,trim_target,1.2924697071141056,5,4.880470389743579e-07,True
13,2.2250738585072014e-308,grid,ideal,1.2924697071141056,5,1.1639808070073441e-17,True
13,2.2250738585072014e-308,grid,untrimmed,1.2924697071141056,5,1.348724595264134e-05,True
13,2.2250738585072014e-308,grid,trim_target,1.2924697071141056,5,4.880515594655643e-07,True
13,1e-300,grid,ideal,1.4412172949110114,5,6.801698845401496e-19,True
13,1e-300,grid,untrimmed,1.4412172949110114,5,1.71254378847629e-05,True
13,1e-300,grid,trim_target,1.4412172949110114,5,5.76686903625484e-07,True
13,1e-100,grid,ideal,1.3302551793244268,5,8.513666885605157e-18,True
13,1e-100,grid,untrimmed,1.3302551793244268,5,1.4332220008776169e-05,True
13,1e-100,grid,trim_target,1.3302551793244268,5,5.089649828537544e-07,True
13,0.001,grid,ideal,1.44375876198709,5,1.397196696841224e-17,True
13,0.001,grid,untrimmed,1.44375876198709,5,1.719478752893349e-05,True
13,0.001,grid,trim_target,1.44375876198709,5,5.783408792584775e-07,True
13,0.125,grid,ideal,1.167204762349468,5,5.113775622567466e-18,True
13,0.125,grid,untrimmed,1.167204762349468,5,1.1141941061802685e-05,True
13,0.125,grid,trim_target,1.167204762349468,5,4.2767049648174053e-07,True
13,0.5,grid,ideal,1.0996290581328712,5,1.1190210172283765e-17,True
13,0.5,grid,untrimmed,1.0996290581328712,5,1.0203630355715261e-05,True
13,0.5,grid,trim_target,1.0996290581328712,5,4.0155007507576223e-07,True
13,0.9999999999999999,grid,ideal,1.4918717843517018,5,1.6012832085939753e-18,True
13,0.9999999999999999,grid,untrimmed,1.4918717843517018,5,1.856077934257846e-05,True
13,0.9999999999999999,grid,trim_target,1.4918717843517018,5,6.104678983924702e-07,True
13,1,grid,ideal,1,5,0.0,True
13,1,grid,untrimmed,1,5,9.319268988762605e-06,True
13,1,grid,trim_target,1,5,3.7278065258725246e-07,True
13,1.0000000000000002,grid,ideal,1.0000000000000002,5,2.042169503160903e-33,True
13,1.0000000000000002,grid,untrimmed,1.0000000000000002,5,9.31978462603302e-06,True
13,1.0000000000000002,grid,trim_target,1.0000000000000002,5,3.727814776029959e-07,True
13,2,grid,ideal,2,5,1.4059371957329883e-18,True
13,2,grid,untrimmed,2,5,3.6678529280786615e-05,True
13,2,grid,trim_target,2,5,1.0249474350867454e-06,True
13,3,grid,ideal,1.2964263451827052,5,1.919811251720782e-18,True
13,3,grid,untrimmed,1.2964263451827052,5,1.3572930679271796e-05,True
13,3,grid,trim_target,1.2964263451827052,5,4.901866167320917e-07,True
13,10,grid,ideal,1.762400832503772,5,2.636366510973434e-18,True
13,10,grid,untrimmed,1.762400832503772,5,2.743370415414961e-05,True
13,10,grid,trim_target,1.762400832503772,5,8.160558857928645e-07,True
13,500000,grid,ideal,1.4500283214147203,5,4.635948312092153e-18,True
13,500000,grid,untrimmed,1.4500283214147203,5,1.737719543627161e-05,True
13,500000,grid,trim_target,1.4500283214147203,5,5.824474511660623e-07,True
13,1e+100,grid,ideal,1.1214929342424,5,1.8685896450124392e-17,True
13,1e+100,grid,untrimmed,1.1214929342424,5,1.0478723364922217e-05,True
13,1e+100,grid,trim_target,1.1214929342424,5,4.09457378934842e-07,True
13,1e+300,grid,ideal,1.6005358172988726,5,3.101348705428057e-18,True
13,1e+300,grid,untrimmed,1.6005358172988726,5,2.189180345348728e-05,True
13,1e+300,grid,trim_target,1.6005358172988726,5,6.882768172033529e-07,True
13,1.7976931348623157e+308,grid,ideal,1.1672047623494677,5,1.1697717444458474e-17,True
13,1.7976931348623157e+308,grid,untrimmed,1.1672047623494677,5,1.1139202884097676e-05,True
13,1.7976931348623157e+308,grid,trim_target,1.1672047623494677,5,4.276678629085233e-07,True
14,5e-324,grid,ideal,1.4829038215944186,5,8.860408154352093e-18,True
14,5e-324,grid,untrimmed,1.4829038215944186,5,1.644198127523007e-05,True
14,5e-324,grid,trim_target,1.4829038215944186,5,5.384853232610847e-07,True
14,2.2250738585072014e-308,grid,ideal,1,5,1.5954553762217611e-90,True
14,2.2250738585072014e-308,grid,untrimmed,1,5,8.481938984451637e-06,True
14,2.2250738585072014e-308,grid,trim_target,1,5,3.39285387876376e-07,True
14,1e-300,grid,ideal,1.856463205853037,5,1.6336161300043785e-17,True
14,1e-300,grid,untrimmed,1.856463205853037,5,2.7929070157785956e-05,True
14,1e-300,grid,trim_target,1.856463205853037,5,7.967044686936605e-07,True
14,1e-100,grid,ideal,1.2973929834263562,5,3.6623505050782144e-18,True
14,1e-100,grid,untrimmed,1.2973929834263562,5,1.2210795620334189e-05,True
14,1e-100,grid,trim_target,1.2973929834263562,5,4.390881278760261e-07,True
14,0.001,grid,ideal,1.5184935133126847,5,1.3108444499109884e-17,True
14,0.001,grid,untrimmed,1.5184935133126847,5,1.738104004722671e-05,True
14,0.001,grid,trim_target,1.5184935133126847,5,5.60056784032106e-07,True
14,0.125,grid,ideal,1.3860556552899932,5,9.848866775749876e-18,True
14,0.125,grid,untrimmed,1.3860556552899932,5,1.4080454419198655e-05,True
14,0.125,grid,trim_target,1.3860556552899932,5,4.83691665847603e-07,True
14,0.5,grid,ideal,1.1683558742661757,5,5.659478583340758e-18,True
14,0.5,grid,untrimmed,1.1683558742661757,5,1.005662644542231e-05,True
14,0.5,grid,trim_target,1.1683558742661757,5,3.852367636818094e-07,True
14,0.9999999999999999,grid,ideal,1.5384927776126924,5,3.4694469519536138e-18,True
14,0.9999999999999999,grid,untrimmed,1.5384927776126924,5,1.7913385487703352e-05,True
14,0.9999999999999999,grid,trim_target,1.5384927776126924,5,5.724878203811403e-07,True
14,1,grid,ideal,1,5,0.0,True
14,1,grid,untrimmed,1,5,8.482347006533333e-06,True
14,1,grid,trim_target,1,5,3.3928604070443325e-07,True
14,1.0000000000000002,grid,ideal,1.0000000000000002,5,1.886625251644639e-33,True
14,1.0000000000000002,grid,untrimmed,1.0000000000000002,5,8.481938984451635e-06,True
14,1.0000000000000002,grid,trim_target,1.0000000000000002,5,3.3928538787637593e-07,True
14,2,grid,ideal,2,5,1.5062045441302676e-17,True
14,2,grid,untrimmed,2,5,3.314453040806058e-05,True
14,2,grid,trim_target,2,5,9.115373244709561e-07,True
14,3,grid,ideal,1.215399698608786,5,6.552590301627513e-18,True
14,3,grid,untrimmed,1.215399698608786,5,1.0756137661337067e-05,True
14,3,grid,trim_target,1.215399698608786,5,4.0321335793192547e-07,True
14,10,grid,ideal,1.5421007284408006,5,1.3760208524563227e-17,True
14,10,grid,untrimmed,1.5421007284408006,5,1.8024320377785664e-05,True
14,10,grid,trim_target,1.5421007284408006,5,5.747634181204026e-07,True
14,500000,grid,ideal,1.6675437622141767,5,1.7303092404947265e-17,True
14,500000,grid,untrimmed,1.6675437622141767,5,2.1677847065075793e-05,True
14,500000,grid,trim_target,1.6675437622141767,5,6.578324062256939e-07,True
14,1e+100,grid,ideal,1.6242827758820155,5,3.736227255364108e-18,True
14,1e+100,grid,untrimmed,1.6242827758820155,5,2.038332295929504e-05,True
14,1e+100,grid,trim_target,1.6242827758820155,5,6.282940358854492e-07,True
14,1e+300,grid,ideal,1.5054161961200514,5,3.984237586344663e-18,True
14,1e+300,grid,untrimmed,1.5054161961200514,5,1.702130909514887e-05,True
14,1e+300,grid,trim_target,1.5054161961200514,5,5.520381106165752e-07,True
14,1.7976931348623157e+308,grid,ideal,1.6205329314783812,5,1.445666817846817e-17,True
14,1.7976931348623157e+308,grid,untrimmed,1.6205329314783812,5,2.0271804852102113e-05,True
14,1.7976931348623157e+308,grid,trim_target,1.6205329314783812,5,6.257758251138136e-07,True
15,5e-324,grid,ideal,1.5777218104420234,6,2.059199993537422e-18,True
15,5e-324,grid,untrimmed,1.5777218104420234,6,1.9667376337588185e-05,True
15,5e-324,grid,trim_target,1.5777218104420234,6,6.3400260999747e-07,True
15,2.2250738585072014e-308,grid,ideal,1.4629444826727607,6,9.126907750054396e-17,True
15,2.2250738585072014e-308,grid,untrimmed,1.4629444826727607,6,1.6647262904148228e-05,True
15,2.2250738585072014e-308,grid,trim_target,1.4629444826727607,6,5.621880872349875e-07,True
15,1e-300,grid,ideal,1.242327731765788,6,3.938167914998888e-17,True
15,1e-300,grid,untrimmed,1.242327731765788,6,1.1950012989255968e-05,True
15,1e-300,grid,trim_target,1.242327731765788,6,4.463935934575344e-07,True
15,1e-100,grid,ideal,1.2799305520173216,6,2.1815125903608015e-18,True
15,1e-100,grid,untrimmed,1.2799305520173216,6,1.2632396277071828e-05,True
15,1e-100,grid,trim_target,1.2799305520173216,6,4.6375762003171e-07,True
15,0.001,grid,ideal,1.454790578182234,6,4.2325332741036996e-18,True
15,0.001,grid,untrimmed,1.454790578182234,6,1.643578772738547e-05,True
15,0.001,grid,trim_target,1.454790578182234,6,5.573509114663625e-07,True
15,0.125,grid,ideal,1.6459410906568668,6,7.06375790838014e-18,True
15,0.125,grid,untrimmed,1.6459410906568668,6,2.1646906296938097e-05,True
15,0.125,grid,trim_target,1.6459410906568668,6,6.798380139250445e-07,True
15,0.5,grid,ideal,1.2413781164078115,6,1.3446735716911752e-17,True
15,0.5,grid,untrimmed,1.2413781164078115,6,1.1933620328187107e-05,True
15,0.5,grid,trim_target,1.2413781164078115,6,4.4596926704532204e-07,True
15,0.9999999999999999,grid,ideal,1.586570676913089,6,5.088522196198634e-18,True
15,0.9999999999999999,grid,untrimmed,1.586570676913089,6,1.993067234008363e-05,True
15,0.9999999999999999,grid,trim_target,1.586570676913089,6,6.398319518243948e-07,True
15,1,grid,ideal,1,6,0.0,True
15,1,grid,untrimmed,1,6,9.110845596827396e-06,True
15,1,grid,trim_target,1,6,3.644440193207722e-07,True
15,1.0000000000000002,grid,ideal,1.0000000000000002,6,1.7530242338244703e-33,True
15,1.0000000000000002,grid,untrimmed,1.0000000000000002,6,9.111377010848196e-06,True
15,1.0000000000000002,grid,trim_target,1.0000000000000002,6,3.64444869580368e-07,True
