time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
1.428243857168578677e-04,1.341765028999666743e-07,3.132003938910885605e-06,1.513498814793604152e+00,-3.825339558679355378e-01,2.684665076191673716e+00,-3.825341314373811863e-01,3.630520047037749074e-06,-1.544177261652065522e-09,-3.042674325721844651e-05,-1.755694455928884885e-08,-1.159159300799544258e-12
1.460743857168579467e-04,1.373278240256398932e-07,4.807781455121544264e-06,1.513501038962017597e+00,-3.825348876182417257e-01,2.684668041749514344e+00,-3.825352442438394451e-01,5.330874892876200574e-06,-1.581848818105782855e-09,-3.042678092892223260e-05,-3.566255977029909585e-08,-1.159161060256382133e-12
1.493243857168580256e-04,1.404791451503787818e-07,6.506872985899316116e-06,1.513503577552838264e+00,-3.825361200877828716e-01,2.684671426537224903e+00,-3.825365112065136630e-01,7.031229738713713137e-06,-1.619520484929479747e-09,-3.042681860071879589e-05,-3.911187306839336660e-08,-1.159164579254761299e-12
1.500052843662941411e-04,1.411393698572674537e-07,6.863000531123989211e-06,1.513504115447274145e+00,-3.825363870407978983e-01,2.684672143729795124e+00,-3.825367877928330107e-01,7.380209792103531172e-06,-1.627412988903051336e-09,-3.042682649324938521e-05,-4.007520350332666586e-08,-1.159165372924632877e-12
1.500059844301475994e-04,1.411400486652704705e-07,6.863361307869791604e-06,1.513504116000608857e+00,-3.825363861851079905e-01,2.684672144467575627e+00,-3.825367891246705399e-01,7.379614705835492882e-06,-5.071474203217138831e-09,-3.042682650159937163e-05,-4.029395625013396039e-08,-3.455659824465609460e-10
1.500060174211793808e-04,1.411400806546047212e-07,6.863378293233650797e-06,1.513504116026685331e+00,-3.825358375016535972e-01,2.684672144502343816e+00,-3.825367891874488779e-01,7.379586661950807438e-06,-1.667715559833647859e-06,-3.042685404159479548e-05,-9.516857946906543696e-08,-1.666079482449668008e-07
1.500104677827218008e-04,1.411443958909928587e-07,6.865655956437895783e-06,1.513504119544230919e+00,-3.824620169312339391e-01,2.684672149192404156e+00,-3.825367976678271664e-01,7.375803651260264823e-06,-2.258638810658677813e-04,-3.093240559659119940e-05,-7.478038810706181728e-06,-2.253481379361106245e-05
1.500455991107727829e-04,1.411784605203365181e-07,6.882700723187729982e-06,1.513504147302616509e+00,-3.818926526372166674e-01,2.684672186203584499e+00,-3.825368654230695276e-01,7.345940416915838612e-06,-1.989575414606319266e-03,-6.930096250470716551e-05,-6.439900825920530890e-05,-1.944546022629522835e-04
1.501016072235062098e-04,1.412327678740357289e-07,6.906548534074680298e-06,1.513504191466191084e+00,-3.810323699869543335e-01,2.684672245088350007e+00,-3.825369762934914264e-01,7.298330961347767209e-06,-4.779268166541003789e-03,-2.505229294761060922e-04,-1.501774227614837613e-04,-4.481825468057962117e-04
1.501820456174628572e-04,1.413107628549534704e-07,6.934043741468706716e-06,1.513504254484207445e+00,-3.798924142159251227e-01,2.684672329112370193e+00,-3.825371411909858632e-01,7.229954649403281222e-06,-8.739369646713663828e-03,-7.414363018674845077e-04,-2.629418412753222346e-04,-7.623263546222344830e-04
1.502964638083345247e-04,1.414217027719872426e-07,6.960528291804568565e-06,1.513504342666639690e+00,-3.784468930613895665e-01,2.684672446688944891e+00,-3.825373859538303556e-01,7.132693954078034819e-06,-1.428107288154067435e-02,-1.822254471233031910e-03,-4.034395774014596097e-04,-1.108458762085928750e-03
1.504639730637390268e-04,1.415841116429402376e-07,6.975581466232624968e-06,1.513504466868456300e+00,-3.766530637397497161e-01,2.684672612291364668e+00,-3.825377622662197163e-01,6.996979962127126978e-06,-2.220931486569464527e-02,-3.984361571882042222e-03,-5.720559274920557300e-04,-1.444921845375389318e-03
