time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
3.575566362763085270e-04,4.125594391625408179e-07,6.486584467658716722e-06,1.493894541018670807e+00,-3.578312097776237266e-01,2.658526044881168726e+00,-3.715399227386300685e-01,6.651945450931948123e-06,-1.001899726048928879e-01,-8.649324933650387459e-02,-1.190083552360052862e-03,-1.189966655007178254e-03
3.655758159941314045e-04,4.218511257567784502e-07,4.593138037040551630e-06,1.493891733617582318e+00,-3.624550275462711801e-01,2.658522301679773658e+00,-3.715440751980860212e-01,4.762329152508272281e-06,-1.768067762631857498e-01,-1.677286752533065362e-01,-8.511039662356475631e-04,-8.510504337225959295e-04
3.722274911392757187e-04,4.295540395300454967e-07,2.534635249786655289e-06,1.493889141170704482e+00,-3.648741184121845893e-01,2.658518845083988502e+00,-3.715476166681846437e-01,2.858034898792224578e-06,-2.237673312133398595e-01,-2.171052591278688770e-01,-6.436379482699904888e-04,-6.435425647328490116e-04
3.800202002118564901e-04,4.385747252044642539e-07,-2.052500822695202774e-06,1.493882689710017475e+00,-3.668187532462049427e-01,2.658510243136533724e+00,-3.715538181546418905e-01,2.639988763388235146e-06,-2.646317054346634112e-01,-2.599079529089785567e-01,-4.648534432062602015e-04,-4.647692500208226436e-04
3.874514511677494013e-04,4.471743294019549126e-07,-4.381395547278414791e-06,1.493878417666365310e+00,-3.681075207815087125e-01,2.658504547078415658e+00,-3.715507532262766199e-01,4.653333374441184868e-06,-2.930424752449362624e-01,-2.896093958387683243e-01,-3.409612279015097067e-04,-3.409914447160963206e-04
3.920832870901771994e-04,4.525333942605706474e-07,-4.449454365921086365e-06,1.493877064511810460e+00,-3.687187520926265560e-01,2.658502742872369318e+00,-3.715487765036451506e-01,4.663878849564231699e-06,-3.067937993812879793e-01,-3.039737719323808984e-01,-2.811286326158101692e-04,-2.811764248518708125e-04
4.000014387044487259e-04,4.616934056700990577e-07,1.065142154586523728e-06,1.493884102179760864e+00,-3.695175301808608648e-01,2.658512126429497080e+00,-3.715466015561339486e-01,1.776293444530080609e-06,-3.249594071426843422e-01,-3.229406867609269649e-01,-2.022138311873307925e-04,-2.022296971499762614e-04
4.057928818395568687e-04,4.683923292680381816e-07,2.224967574636401038e-06,1.493887306542780680e+00,-3.699519799401027598e-01,2.658516398913459255e+00,-3.715440480393039091e-01,2.321348831557181991e-06,-3.349303713053747300e-01,-3.333483359358231368e-01,-1.588713780659040131e-04,-1.589203925027165025e-04
4.112576880975137516e-04,4.747129409188939168e-07,2.258589029379874559e-06,1.493888012925820741e+00,-3.702750416643142972e-01,2.658517340757498904e+00,-3.715438154960694073e-01,2.418324505679852839e-06,-3.423734521990129953e-01,-3.411163427683247540e-01,-1.267074649656731600e-04,-1.265951730826013824e-04
4.192046008371407896e-04,4.839037084146173762e-07,-3.816986918795154958e-06,1.493880553957024793e+00,-3.706443381761867495e-01,2.658507395465918854e+00,-3.715564886928926502e-01,4.614003048210786097e-06,-3.505846453806192864e-01,-3.496845541946052571e-01,-9.115186039937445009e-05,-9.100114641106747898e-05
4.229612880688753585e-04,4.882481811061325008e-07,-4.441425643197878230e-06,1.493877564863645091e+00,-3.707784257902688174e-01,2.658503410008138612e+00,-3.715572899403653540e-01,4.525333011941440805e-06,-3.536181771897661807e-01,-3.528498305102124033e-01,-7.784707261030799979e-05,-7.785067306418809170e-05
4.300980601721204476e-04,4.965013094793139379e-07,-1.797573803894064346e-06,1.493880659814952550e+00,-3.709796005323378054e-01,2.658507536609820754e+00,-3.715585127552210598e-01,2.038162671396044266e-06,-3.582254421809597522e-01,-3.576572473008169939e-01,-5.787505990835850405e-05,-5.785937076278951853e-05
4.359090845349779253e-04,5.032210894396586538e-07,-4.362274802915438912e-06,1.493879147447612299e+00,-3.711012608991728912e-01,2.658505520120063803e+00,-3.715548912339562415e-01,4.953100430662186781e-06,-3.610877168036690232e-01,-3.606439069795058794e-01,-4.535525865541070397e-05,-4.542962310203775534e-05
4.412647651855049332e-04,5.094141795521572984e-07,-6.977089864777916064e-06,1.493874646750575907e+00,-3.711881843188981622e-01,2.658499519190771654e+00,-3.715512667661348689e-01,6.946407418267673118e-06,-3.631775280684177987e-01,-3.628246283405229256e-01,-3.630425679709650303e-05,-3.634273401570878152e-05
4.490108412943005127e-04,5.183712457116592603e-07,-3.978445918944248416e-06,1.493877288553626226e+00,-3.712877070855872264e-01,2.658503041594785898e+00,-3.715511184620282070e-01,4.251609300907645295e-06,-3.654837548667155267e-01,-3.652310206713092477e-01,-2.633961517214868114e-05,-2.632900064971593592e-05
4.555584009062369237e-04,5.259422979803576579e-07,6.352772610321388374e-07,1.493883219467339707e+00,-3.713456748069143831e-01,2.658510949479619523e+00,-3.715449936901011885e-01,1.460652676101374716e-06,-3.669296697693740228e-01,-3.667398603273913649e-01,-1.993122868761834109e-05,-2.003758878939838257e-05
4.613000226510951293e-04,5.325813589821773960e-07,4.922036189463718709e-06,1.493890135390188778e+00,-3.713833072021554549e-01,2.658520170709947728e+00,-3.715409773284780726e-01,5.166542010333756530e-06,-3.679096598367751492e-01,-3.677626308565515312e-01,-1.576668602695707532e-05,-1.576003110742402148e-05
4.694259578892699507e-04,5.419773250192047491e-07,5.346725178988811491e-06,1.493892199327830461e+00,-3.714307894643505970e-01,2.658522922626761709e+00,-3.715434737295957857e-01,5.379869448145555909e-06,-3.689514132350123488e-01,-3.688495229603691028e-01,-1.126830732884351233e-05,-1.124652176617546223e-05
4.760885483993918151e-04,5.496811780812315393e-07,7.258992446494951207e-06,1.493894236043157075e+00,-3.714592381368069240e-01,2.658525638247156930e+00,-3.715447721497686095e-01,7.627453063095317377e-06,-3.695788612017557595e-01,-3.695041454055610353e-01,-8.553349165690243190e-06,-8.529233210468315610e-06
4.810235423419774448e-04,5.553874121290889671e-07,8.275963439727368454e-06,1.493896752258415894e+00,-3.714769311016437037e-01,2.658528993200785617e+00,-3.715479132096915493e-01,8.420877251247009084e-06,-3.699437378181025249e-01,-3.698847953750116213e-01,-7.098181001968681359e-06,-6.951975368176067767e-06
4.865081482066797554e-04,5.617291315624986577e-07,-3.844433840977174399e-07,1.493887851520876886e+00,-3.715012193584737998e-01,2.658517125550909910e+00,-3.715585828825627157e-01,2.096319062308494117e-06,-3.702717763323669642e-01,-3.702266581647098431e-01,-5.736336683964026632e-06,-5.569609776574991266e-06
4.909304696696794408e-04,5.668425443671045847e-07,-7.049367437342029514e-06,1.493876818788190342e+00,-3.715166148453244999e-01,2.658502415240880268e+00,-3.715633570846075262e-01,7.057912113165642385e-06,-3.704882995134753387e-01,-3.704522739148526367e-01,-4.674215418479672102e-06,-4.660390743033233628e-06
4.950596289179281032e-04,5.716169732158925092e-07,-3.583777443685957260e-06,1.493876674199023036e+00,-3.715214939665197891e-01,2.658502222455326969e+00,-3.715602811552292106e-01,4.238979678526407856e-06,-3.706577233273831706e-01,-3.706290933739980198e-01,-3.878714008905179021e-06,-3.920854601985581254e-06
5.004485924842208815e-04,5.778480678845444155e-07,2.167683378991358114e-06,1.493885030719049212e+00,-3.715285893224932190e-01,2.658513364481862151e+00,-3.715597481465144902e-01,2.522242885440416258e-06,-3.708389172781996757e-01,-3.708182060353003573e-01,-3.115879881235890488e-06,-3.129012727128048225e-06
5.044916656496269223e-04,5.825229443174161106e-07,-4.524934666213037196e-07,1.493885468196769040e+00,-3.715335541126660868e-01,2.658513947785480447e+00,-3.715598228899207878e-01,1.399282295939377042e-06,-3.709505209127733627e-01,-3.709346494183397569e-01,-2.626876215315166146e-06,-2.645055339898077458e-06
5.105287639949704793e-04,5.895034405553340861e-07,-6.117370828377678998e-06,1.493877318556828149e+00,-3.715365741912575737e-01,2.658503081599054241e+00,-3.715559926394989554e-01,6.508514293610185271e-06,-3.710855637615970148e-01,-3.710756540759755362e-01,-1.941844214032676271e-06,-2.048895186562499007e-06
