 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 1.97900053962541876e-07  6.28251389528627469e-01  6.74738054046261637e-01  1.00000000000000000e+00  1.73271724938779619e-06  1.04656232632686685e+00  4.35974751435138231e-04
 1.98413085477050050e-07  6.29203819541430898e-01  6.75912662766131822e-01  1.00000000000000000e+00  1.73463856800521626e-06  1.04678561100991740e+00  4.41555720216191099e-04
 1.98927210697919639e-07  6.30155832192458631e-01  6.77087498823261580e-01  1.00000000000000000e+00  1.73655585302922864e-06  1.04700955658183181e+00  4.47202117478480128e-04
 1.99442443579268878e-07  6.31107443893929365e-01  6.78262583028343302e-01  1.00000000000000000e+00  1.73846915799974451e-06  1.04723416768921274e+00  4.52914762269768256e-04
 1.99958798284261748e-07  6.32058671208173384e-01  6.79437936427245148e-01  1.00000000000000000e+00  1.74037853695709107e-06  1.04745944906826827e+00  4.58694487168335942e-04
 2.00476289185731129e-07  6.33009530844214297e-01  6.80613580297569576e-01  1.00000000000000000e+00  1.74228404444105510e-06  1.04768540554488720e+00  4.64542138545079406e-04
 2.00994930875626310e-07  6.33960039670483644e-01  6.81789536165167243e-01  1.00000000000000000e+00  1.74418573552250666e-06  1.04791204203855703e+00  4.70458576931539584e-04
 2.01514738170841004e-07  6.34910214720659560e-01  6.82965825812198779e-01  1.00000000000000000e+00  1.74608366582131622e-06  1.04813936356470516e+00  4.76444677356690236e-04
 2.02035726115027956e-07  6.35860073192029529e-01  6.84142471275967390e-01  1.00000000000000000e+00  1.74797789150954197e-06  1.04836737523527734e+00  4.82501329645354884e-04
 2.02559174338738273e-07  6.36811928599487653e-01  6.85322341946251745e-01  1.00000000000000000e+00  1.74987303732703846e-06  1.04859663622984156e+00  4.88644347122258989e-04
 2.03085000074370785e-07  6.37765602423408740e-01  6.86505222590734321e-01  1.00000000000000000e+00  1.75176874924642850e-06  1.04882710999247419e+00  4.94873904793988162e-04
 2.03613580831060709e-07  6.38721749220905188e-01  6.87691931733615203e-01  1.00000000000000000e+00  1.75366632824556128e-06  1.04905896177255120e+00  5.01195685012029699e-04
 2.04144707417857078e-07  6.39679959256250430e-01  6.88881967815001439e-01  1.00000000000000000e+00  1.75556496058590129e-06  1.04929209962197589e+00  5.07608439063353596e-04
 2.04678577724405344e-07  6.40640558286767581e-01  6.90075742319333219e-01  1.00000000000000000e+00  1.75746529236106664e-06  1.04952661014894844e+00  5.14115823211341643e-04
 2.05215043465422157e-07  6.41603247881495142e-01  6.91272891358191588e-01  1.00000000000000000e+00  1.75936673449446996e-06  1.04976242792627561e+00  5.20717321129665145e-04
 2.05754260882854203e-07  6.42568276735662414e-01  6.92473731155450856e-01  1.00000000000000000e+00  1.76126978057526628e-06  1.04999962128637647e+00  5.27416164142596494e-04
 2.06296140956650063e-07  6.43535453359953324e-01  6.93678030495833431e-01  1.00000000000000000e+00  1.76317405595579465e-06  1.05023815069319881e+00  5.34212583078827355e-04
 2.06840809306180905e-07  6.44504969525788507e-01  6.94886035270403601e-01  1.00000000000000000e+00  1.76507994207927543e-06  1.05047807101940815e+00  5.41109513542468328e-04
 2.07388213538308320e-07  6.45476698995991804e-01  6.96097595409939429e-01  1.00000000000000000e+00  1.76698719525966304e-06  1.05071935873287203e+00  5.48107682309594609e-04
 2.07938453539836379e-07  6.46450785758647117e-01  6.97312897720607672e-01  1.00000000000000000e+00  1.76889610344804768e-06  1.05096205736491832e+00  5.55209782742675123e-04
 2.08491501366817466e-07  6.47427146488341210e-01  6.98531845637146986e-01  1.00000000000000000e+00  1.77080650938591568e-06  1.05120615405890061e+00  5.62416901583050232e-04
 2.09047438134808291e-07  6.48405890137852881e-01  6.99754582648201562e-01  1.00000000000000000e+00  1.77271863318211984e-06  1.05145168404109213e+00  5.69731571546770602e-04
 2.09606253665704047e-07  6.49386964013090595e-01  7.00981050498859726e-01  1.00000000000000000e+00  1.77463237959665631e-06  1.05169864220316733e+00  5.77155166375379063e-04
 2.10168016114319231e-07  6.50370452562179402e-01  7.02211362415883555e-01  1.00000000000000000e+00  1.77654792199516772e-06  1.05194705800640320e+00  5.84690129352332245e-04
 2.10732728518255101e-07  6.51356325366525990e-01  7.03445488111594242e-01  1.00000000000000000e+00  1.77846521062857617e-06  1.05219693209437537e+00  5.92338072371900769e-04
 2.11300450238307119e-07  6.52344649854804337e-01  7.04683519847608464e-01  1.00000000000000000e+00  1.78038438710421040e-06  1.05244828998650952e+00  6.00101402758449766e-04
