time_since_step,delta,target
6.172051308912076325e-06,-5.910277695947644405e-01,-6.000000035762786954e-01
6.182051308912077923e-06,-5.911046753260177367e-01,-6.000000035762786954e-01
6.192051308912079521e-06,-5.911809389542993509e-01,-6.000000035762786954e-01
6.202051308912081120e-06,-5.912565656430988081e-01,-6.000000035762786954e-01
6.212051308912082718e-06,-5.913315605167263067e-01,-6.000000035762786954e-01
6.222051308912084316e-06,-5.914059286605821697e-01,-6.000000035762786954e-01
6.232051308912085915e-06,-5.914796751214230763e-01,-6.000000035762786954e-01
6.242051308912087513e-06,-5.915528049076281825e-01,-6.000000035762786954e-01
6.252051308912089111e-06,-5.916253229894630206e-01,-6.000000035762786954e-01
6.262051308912090710e-06,-5.916972342993416234e-01,-6.000000035762786954e-01
6.272051308912092308e-06,-5.917685437320878705e-01,-6.000000035762786954e-01
6.282051308912093906e-06,-5.918392561451953915e-01,-6.000000035762786954e-01
6.292051308912095505e-06,-5.919093763590859147e-01,-6.000000035762786954e-01
6.302051308912097103e-06,-5.919789091573651740e-01,-6.000000035762786954e-01
6.312051308912098701e-06,-5.920478592870790369e-01,-6.000000035762786954e-01
6.322051308912100299e-06,-5.921162314589675235e-01,-6.000000035762786954e-01
6.332051308912101898e-06,-5.921840303477169387e-01,-6.000000035762786954e-01
6.342051308912103496e-06,-5.922512605922107820e-01,-6.000000035762786954e-01
6.352051308912105094e-06,-5.923179267957794369e-01,-6.000000035762786954e-01
6.362051308912106693e-06,-5.923840335264488610e-01,-6.000000035762786954e-01
6.372051308912108291e-06,-5.924495853171869442e-01,-6.000000035762786954e-01
6.382051308912109889e-06,-5.925145866661484240e-01,-6.000000035762786954e-01
6.392051308912111488e-06,-5.925790420369199119e-01,-6.000000035762786954e-01
6.402051308912113086e-06,-5.926429558587618107e-01,-6.000000035762786954e-01
6.412051308912114684e-06,-5.927063325268493443e-01,-6.000000035762786954e-01
6.422051308912116283e-06,-5.927691764025124765e-01,-6.000000035762786954e-01
6.432051308912117881e-06,-5.928314918134743872e-01,-6.000000035762786954e-01
6.442051308912119479e-06,-5.928932830540882826e-01,-6.000000035762786954e-01
6.452051308912121078e-06,-5.929545543855730960e-01,-6.000000035762786954e-01
6.462051308912122676e-06,-5.930153100362474117e-01,-6.000000035762786954e-01
6.472051308912124274e-06,-5.930755542017622783e-01,-6.000000035762786954e-01
6.482051308912125873e-06,-5.931352910453329130e-01,-6.000000035762786954e-01
6.492051308912127471e-06,-5.931945246979685171e-01,-6.000000035762786954e-01
6.502051308912129069e-06,-5.932532592587014264e-01,-6.000000035762786954e-01
6.512051308912130668e-06,-5.933114987948140406e-01,-6.000000035762786954e-01
6.522051308912132266e-06,-5.933692473420646429e-01,-6.000000035762786954e-01
6.532051308912133864e-06,-5.934265089049119979e-01,-6.000000035762786954e-01
6.542051308912135463e-06,-5.934832874567391725e-01,-6.000000035762786954e-01
6.552051308912137061e-06,-5.935395869400751367e-01,-6.000000035762786954e-01
6.562051308912138659e-06,-5.935954112668150318e-01,-6.000000035762786954e-01
6.572051308912140258e-06,-5.936507643184401051e-01,-6.000000035762786954e-01
6.582051308912141856e-06,-5.937056499462349812e-01,-6.000000035762786954e-01
6.592051308912143454e-06,-5.937600719715048214e-01,-6.000000035762786954e-01
6.602051308912145052e-06,-5.938140341857901516e-01,-6.000000035762786954e-01
6.612051308912146651e-06,-5.938675403510809137e-01,-6.000000035762786954e-01
6.622051308912148249e-06,-5.939205942000291838e-01,-6.000000035762786954e-01
6.632051308912149847e-06,-5.939731994361607814e-01,-6.000000035762786954e-01
6.642051308912151446e-06,-5.940253597340847680e-01,-6.000000035762786954e-01
6.652051308912153044e-06,-5.940770787397026131e-01,-6.000000035762786954e-01
6.662051308912154642e-06,-5.941283600704153622e-01,-6.000000035762786954e-01
6.672051308912156241e-06,-5.941792073153302489e-01,-6.000000035762786954e-01
6.682051308912157839e-06,-5.942296240354649761e-01,-6.000000035762786954e-01
6.692051308912159437e-06,-5.942796137639521081e-01,-6.000000035762786954e-01
6.702051308912161036e-06,-5.943291800062405761e-01,-6.000000035762786954e-01
6.712051308912162634e-06,-5.943783262402969614e-01,-6.000000035762786954e-01
6.722051308912164232e-06,-5.944270559168058909e-01,-6.000000035762786954e-01
6.732051308912165831e-06,-5.944753724593682120e-01,-6.000000035762786954e-01
6.742051308912167429e-06,-5.945232792646980569e-01,-6.000000035762786954e-01
6.752051308912169027e-06,-5.945707797028193520e-01,-6.000000035762786954e-01
6.762051308912170626e-06,-5.946178771172601074e-01,-6.000000035762786954e-01
6.772051308912172224e-06,-5.946645748252464836e-01,-6.000000035762786954e-01
6.782051308912173822e-06,-5.947108761178951930e-01,-6.000000035762786954e-01
6.792051308912175421e-06,-5.947567842604042365e-01,-6.000000035762786954e-01
6.802051308912177019e-06,-5.948023024922430846e-01,-6.000000035762786954e-01
6.812051308912178617e-06,-5.948474340273414152e-01,-6.000000035762786954e-01
6.822051308912180216e-06,-5.948921820542765193e-01,-6.000000035762786954e-01
6.832051308912181814e-06,-5.949365497364595967e-01,-6.000000035762786954e-01
6.842051308912183412e-06,-5.949805402123207188e-01,-6.000000035762786954e-01
6.852051308912185011e-06,-5.950241565954933476e-01,-6.000000035762786954e-01
6.862051308912186609e-06,-5.950674019749963017e-01,-6.000000035762786954e-01
6.872051308912188207e-06,-5.951102794154157216e-01,-6.000000035762786954e-01
6.882051308912189806e-06,-5.951527919570850367e-01,-6.000000035762786954e-01
6.892051308912191404e-06,-5.951949426162645995e-01,-6.000000035762786954e-01
6.902051308912193002e-06,-5.952367343853199877e-01,-6.000000035762786954e-01
6.912051308912194600e-06,-5.952781702328978630e-01,-6.000000035762786954e-01
6.922051308912196199e-06,-5.953192531041024971e-01,-6.000000035762786954e-01
6.932051308912197797e-06,-5.953599859206700762e-01,-6.000000035762786954e-01
6.942051308912199395e-06,-5.954003715811424513e-01,-6.000000035762786954e-01
6.952051308912200994e-06,-5.954404129610387786e-01,-6.000000035762786954e-01
6.962051308912202592e-06,-5.954801129130274928e-01,-6.000000035762786954e-01
6.972051308912204190e-06,-5.955194742670956165e-01,-6.000000035762786954e-01
6.982051308912205789e-06,-5.955584998307176248e-01,-6.000000035762786954e-01
6.992051308912207387e-06,-5.955971923890239772e-01,-6.000000035762786954e-01
7.002051308912208985e-06,-5.956355547049674293e-01,-6.000000035762786954e-01
7.012051308912210584e-06,-5.956735895194885666e-01,-6.000000035762786954e-01
7.022051308912212182e-06,-5.957112995516800069e-01,-6.000000035762786954e-01
7.032051308912213780e-06,-5.957486874989503800e-01,-6.000000035762786954e-01
7.042051308912215379e-06,-5.957857560371861982e-01,-6.000000035762786954e-01
7.052051308912216977e-06,-5.958225078209130610e-01,-6.000000035762786954e-01
7.062051308912218575e-06,-5.958589454834563037e-01,-6.000000035762786954e-01
7.072051308912220174e-06,-5.958950716370992051e-01,-6.000000035762786954e-01
7.082051308912221772e-06,-5.959308888732417486e-01,-6.000000035762786954e-01
7.092051308912223370e-06,-5.959663997625573861e-01,-6.000000035762786954e-01
7.102051308912224969e-06,-5.960016068551485802e-01,-6.000000035762786954e-01
7.112051308912226567e-06,-5.960365126807021241e-01,-6.000000035762786954e-01
7.122051308912228165e-06,-5.960711197486423529e-01,-6.000000035762786954e-01
7.132051308912229764e-06,-5.961054305482843541e-01,-6.000000035762786954e-01
7.142051308912231362e-06,-5.961394475489858458e-01,-6.000000035762786954e-01
7.152051308912232960e-06,-5.961731732002971684e-01,-6.000000035762786954e-01
7.162051308912234559e-06,-5.962066099321117196e-01,-6.000000035762786954e-01
7.172051308912236157e-06,-5.962397601548138359e-01,-6.000000035762786954e-01
7.182051308912237755e-06,-5.962726262594272297e-01,-6.000000035762786954e-01
7.192051308912239354e-06,-5.963052106177610945e-01,-6.000000035762786954e-01
7.202051308912240952e-06,-5.963375155825557661e-01,-6.000000035762786954e-01
7.212051308912242550e-06,-5.963695434876276069e-01,-6.000000035762786954e-01
7.222051308912244148e-06,-5.964012966480123357e-01,-6.000000035762786954e-01
7.232051308912245747e-06,-5.964327773601083571e-01,-6.000000035762786954e-01
7.242051308912247345e-06,-5.964639879018172053e-01,-6.000000035762786954e-01
7.252051308912248943e-06,-5.964949305326854301e-01,-6.000000035762786954e-01
7.262051308912250542e-06,-5.965256074940439301e-01,-6.000000035762786954e-01
7.272051308912252140e-06,-5.965560210091466198e-01,-6.000000035762786954e-01
7.282051308912253738e-06,-5.965861732833077635e-01,-6.000000035762786954e-01
7.292051308912255337e-06,-5.966160665040401989e-01,-6.000000035762786954e-01
7.302051308912256935e-06,-5.966457028411902286e-01,-6.000000035762786954e-01
7.312051308912258533e-06,-5.966750844470727344e-01,-6.000000035762786954e-01
7.322051308912260132e-06,-5.967042134566051814e-01,-6.000000035762786954e-01
7.332051308912261730e-06,-5.967330919874408446e-01,-6.000000035762786954e-01
7.342051308912263328e-06,-5.967617221401013694e-01,-6.000000035762786954e-01
7.352051308912264927e-06,-5.967901059981072232e-01,-6.000000035762786954e-01
7.362051308912266525e-06,-5.968182456281083681e-01,-6.000000035762786954e-01
7.372051308912268123e-06,-5.968461430800138245e-01,-6.000000035762786954e-01
7.382051308912269722e-06,-5.968738003871203457e-01,-6.000000035762786954e-01
7.392051308912271320e-06,-5.969012195662399822e-01,-6.000000035762786954e-01
7.402051308912272918e-06,-5.969284026178264257e-01,-6.000000035762786954e-01
7.412051308912274517e-06,-5.969553515261012411e-01,-6.000000035762786954e-01
7.422051308912276115e-06,-5.969820682591784333e-01,-6.000000035762786954e-01
7.432051308912277713e-06,-5.970085547691887928e-01,-6.000000035762786954e-01
7.442051308912279312e-06,-5.970348129924035741e-01,-6.000000035762786954e-01
7.452051308912280910e-06,-5.970608448493559539e-01,-6.000000035762786954e-01
7.462051308912282508e-06,-5.970866522449628233e-01,-6.000000035762786954e-01
7.472051308912284107e-06,-5.971122370686454683e-01,-6.000000035762786954e-01
7.482051308912285705e-06,-5.971376011944496964e-01,-6.000000035762786954e-01
7.492051308912287303e-06,-5.971627464811638530e-01,-6.000000035762786954e-01
7.502051308912288901e-06,-5.971876747724378376e-01,-6.000000035762786954e-01
7.512051308912290500e-06,-5.972123878968997879e-01,-6.000000035762786954e-01
7.522051308912292098e-06,-5.972368876682724315e-01,-6.000000035762786954e-01
7.532051308912293696e-06,-5.972611758854887709e-01,-6.000000035762786954e-01
7.542051308912295295e-06,-5.972852543328067698e-01,-6.000000035762786954e-01
7.552051308912296893e-06,-5.973091247799239278e-01,-6.000000035762786954e-01
7.562051308912298491e-06,-5.973327889820890801e-01,-6.000000035762786954e-01
7.572051308912300090e-06,-5.973562486802157512e-01,-6.000000035762786954e-01
7.582051308912301688e-06,-5.973795056009935101e-01,-6.000000035762786954e-01
7.592051308912303286e-06,-5.974025614569982157e-01,-6.000000035762786954e-01
7.602051308912304885e-06,-5.974254179468021508e-01,-6.000000035762786954e-01
7.612051308912306483e-06,-5.974480767550829352e-01,-6.000000035762786954e-01
7.622051308912308081e-06,-5.974705395527327711e-01,-6.000000035762786954e-01
7.632051308912309680e-06,-5.974928079969644701e-01,-6.000000035762786954e-01
7.642051308912311278e-06,-5.975148837314198103e-01,-6.000000035762786954e-01
7.652051308912312876e-06,-5.975367683862743418e-01,-6.000000035762786954e-01
7.662051308912314475e-06,-5.975584635783427467e-01,-6.000000035762786954e-01
7.672051308912316073e-06,-5.975799709111844216e-01,-6.000000035762786954e-01
7.682051308912317671e-06,-5.976012919752057284e-01,-6.000000035762786954e-01
7.692051308912319270e-06,-5.976224283477635790e-01,-6.000000035762786954e-01
7.702051308912320868e-06,-5.976433815932680194e-01,-6.000000035762786954e-01
7.712051308912322466e-06,-5.976641532632831488e-01,-6.000000035762786954e-01
7.722051308912324065e-06,-5.976847448966280396e-01,-6.000000035762786954e-01
7.732051308912325663e-06,-5.977051580194768787e-01,-6.000000035762786954e-01
7.742051308912327261e-06,-5.977253941454580000e-01,-6.000000035762786954e-01
7.752051308912328860e-06,-5.977454547757528047e-01,-6.000000035762786954e-01
7.762051308912330458e-06,-5.977653413991934617e-01,-6.000000035762786954e-01
7.772051308912332056e-06,-5.977850554923598292e-01,-6.000000035762786954e-01
7.782051308912333655e-06,-5.978045985196757117e-01,-6.000000035762786954e-01
7.792051308912335253e-06,-5.978239719335052271e-01,-6.000000035762786954e-01
7.802051308912336851e-06,-5.978431771742471756e-01,-6.000000035762786954e-01
7.812051308912338449e-06,-5.978622156704295199e-01,-6.000000035762786954e-01
7.822051308912340048e-06,-5.978810888388030875e-01,-6.000000035762786954e-01
7.832051308912341646e-06,-5.978997980844347193e-01,-6.000000035762786954e-01
7.842051308912343244e-06,-5.979183448007991952e-01,-6.000000035762786954e-01
7.852051308912344843e-06,-5.979367303698707170e-01,-6.000000035762786954e-01
7.862051308912346441e-06,-5.979549561622140574e-01,-6.000000035762786954e-01
7.872051308912348039e-06,-5.979730235370745994e-01,-6.000000035762786954e-01
7.882051308912349638e-06,-5.979909338424681531e-01,-6.000000035762786954e-01
7.892051308912351236e-06,-5.980086884152693294e-01,-6.000000035762786954e-01
7.902051308912352834e-06,-5.980262885813005802e-01,-6.000000035762786954e-01
7.912051308912354433e-06,-5.980437356554189066e-01,-6.000000035762786954e-01
7.922051308912356031e-06,-5.980610309416035664e-01,-6.000000035762786954e-01
7.932051308912357629e-06,-5.980781757330416726e-01,-6.000000035762786954e-01
7.942051308912359228e-06,-5.980951713122143465e-01,-6.000000035762786954e-01
7.952051308912360826e-06,-5.981120189509816498e-01,-6.000000035762786954e-01
7.962051308912362424e-06,-5.981287199106667396e-01,-6.000000035762786954e-01
7.972051308912364023e-06,-5.981452754421396900e-01,-6.000000035762786954e-01
7.982051308912365621e-06,-5.981616867859010922e-01,-6.000000035762786954e-01
7.992051308912367219e-06,-5.981779551721637667e-01,-6.000000035762786954e-01
8.002051308912368818e-06,-5.981940818209350308e-01,-6.000000035762786954e-01
8.012051308912370416e-06,-5.982100679420985223e-01,-6.000000035762786954e-01
8.022051308912372014e-06,-5.982259147354940243e-01,-6.000000035762786954e-01
8.032051308912373613e-06,-5.982416233909978454e-01,-6.000000035762786954e-01
8.042051308912375211e-06,-5.982571950886023116e-01,-6.000000035762786954e-01
8.052051308912376809e-06,-5.982726309984949253e-01,-6.000000035762786954e-01
8.062051308912378408e-06,-5.982879322811363032e-01,-6.000000035762786954e-01
8.072051308912380006e-06,-5.983031000873380023e-01,-6.000000035762786954e-01
8.082051308912381604e-06,-5.983181355583396810e-01,-6.000000035762786954e-01
8.092051308912383202e-06,-5.983330398258855931e-01,-6.000000035762786954e-01
8.102051308912384801e-06,-5.983478140123003053e-01,-6.000000035762786954e-01
8.112051308912386399e-06,-5.983624592305644141e-01,-6.000000035762786954e-01
8.122051308912387997e-06,-5.983769765843899302e-01,-6.000000035762786954e-01
8.132051308912389596e-06,-5.983913671682932200e-01,-6.000000035762786954e-01
8.142051308912391194e-06,-5.984056320676692797e-01,-6.000000035762786954e-01
8.152051308912392792e-06,-5.984197723588653428e-01,-6.000000035762786954e-01
8.162051308912394391e-06,-5.984337891092531558e-01,-6.000000035762786954e-01
8.172051308912395989e-06,-5.984476833773008098e-01,-6.000000035762786954e-01
8.182051308912397587e-06,-5.984614562126446824e-01,-6.000000035762786954e-01
8.192051308912399186e-06,-5.984751086561598266e-01,-6.000000035762786954e-01
8.202051308912400784e-06,-5.984886417400306913e-01,-6.000000035762786954e-01
8.212051308912402382e-06,-5.985020564878212879e-01,-6.000000035762786954e-01
8.222051308912403981e-06,-5.985153539145442458e-01,-6.000000035762786954e-01
8.232051308912405579e-06,-5.985285350267292026e-01,-6.000000035762786954e-01
8.242051308912407177e-06,-5.985416008224923035e-01,-6.000000035762786954e-01
8.252051308912408776e-06,-5.985545522916029260e-01,-6.000000035762786954e-01
8.262051308912410374e-06,-5.985673904155511815e-01,-6.000000035762786954e-01
8.272051308912411972e-06,-5.985801161676148618e-01,-6.000000035762786954e-01
8.282051308912413571e-06,-5.985927305129256082e-01,-6.000000035762786954e-01
8.292051308912415169e-06,-5.986052344085347476e-01,-6.000000035762786954e-01
8.302051308912416767e-06,-5.986176288034783521e-01,-6.000000035762786954e-01
8.312051308912418366e-06,-5.986299146388419645e-01,-6.000000035762786954e-01
8.322051308912419964e-06,-5.986420928478252135e-01,-6.000000035762786954e-01
8.332051308912421562e-06,-5.986541643558055403e-01,-6.000000035762786954e-01
8.342051308912423161e-06,-5.986661300804005936e-01,-6.000000035762786954e-01
8.352051308912424759e-06,-5.986779909315319559e-01,-6.000000035762786954e-01
8.362051308912426357e-06,-5.986897478114875382e-01,-6.000000035762786954e-01
8.372051308912427956e-06,-5.987014016149826423e-01,-6.000000035762786954e-01
8.382051308912429554e-06,-5.987129532292216894e-01,-6.000000035762786954e-01
8.392051308912431152e-06,-5.987244035339593928e-01,-6.000000035762786954e-01
8.402051308912432750e-06,-5.987357534015605998e-01,-6.000000035762786954e-01
8.412051308912434349e-06,-5.987470036970606868e-01,-6.000000035762786954e-01
8.422051308912435947e-06,-5.987581552782248462e-01,-6.000000035762786954e-01
8.432051308912437545e-06,-5.987692089956072605e-01,-6.000000035762786954e-01
8.442051308912439144e-06,-5.987801656926095006e-01,-6.000000035762786954e-01
8.452051308912440742e-06,-5.987910262055391453e-01,-6.000000035762786954e-01
8.462051308912442340e-06,-5.988017913636661804e-01,-6.000000035762786954e-01
8.472051308912443939e-06,-5.988124619892817302e-01,-6.000000035762786954e-01
8.482051308912445537e-06,-5.988230388977542340e-01,-6.000000035762786954e-01
8.492051308912447135e-06,-5.988335228975851798e-01,-6.000000035762786954e-01
8.502051308912448734e-06,-5.988439147904661697e-01,-6.000000035762786954e-01
8.512051308912450332e-06,-5.988542153713340976e-01,-6.000000035762786954e-01
8.522051308912451930e-06,-5.988644254284254398e-01,-6.000000035762786954e-01
8.532051308912453529e-06,-5.988745457433310992e-01,-6.000000035762786954e-01
8.542051308912455127e-06,-5.988845770910512512e-01,-6.000000035762786954e-01
8.552051308912456725e-06,-5.988945202400489665e-01,-6.000000035762786954e-01
8.562051308912458324e-06,-5.989043759523030586e-01,-6.000000035762786954e-01
8.572051308912459922e-06,-5.989141449833610409e-01,-6.000000035762786954e-01
8.582051308912461520e-06,-5.989238280823927507e-01,-6.000000035762786954e-01
8.592051308912463119e-06,-5.989334259922408643e-01,-6.000000035762786954e-01
8.602051308912464717e-06,-5.989429394494736325e-01,-6.000000035762786954e-01
8.612051308912466315e-06,-5.989523691844366171e-01,-6.000000035762786954e-01
8.622051308912467914e-06,-5.989617159213024289e-01,-6.000000035762786954e-01
8.632051308912469512e-06,-5.989709803781213537e-01,-6.000000035762786954e-01
8.642051308912471110e-06,-5.989801632668727560e-01,-6.000000035762786954e-01
8.652051308912472709e-06,-5.989892652935137063e-01,-6.000000035762786954e-01
8.662051308912474307e-06,-5.989982871580284973e-01,-6.000000035762786954e-01
8.672051308912475905e-06,-5.990072295544777159e-01,-6.000000035762786954e-01
8.682051308912477504e-06,-5.990160931710467596e-01,-6.000000035762786954e-01
8.692051308912479102e-06,-5.990248786900945754e-01,-6.000000035762786954e-01
8.702051308912480700e-06,-5.990335867882000676e-01,-6.000000035762786954e-01
8.712051308912482298e-06,-5.990422181362111687e-01,-6.000000035762786954e-01
8.722051308912483897e-06,-5.990507733992911366e-01,-6.000000035762786954e-01
8.732051308912485495e-06,-5.990592532369654055e-01,-6.000000035762786954e-01
8.742051308912487093e-06,-5.990676583031674385e-01,-6.000000035762786954e-01
8.752051308912488692e-06,-5.990759892462853564e-01,-6.000000035762786954e-01
8.762051308912490290e-06,-5.990842467092074575e-01,-6.000000035762786954e-01
8.772051308912491888e-06,-5.990924313293670700e-01,-6.000000035762786954e-01
8.782051308912493487e-06,-5.991005437387877386e-01,-6.000000035762786954e-01
8.792051308912495085e-06,-5.991085845641280772e-01,-6.000000035762786954e-01
8.802051308912496683e-06,-5.991165544267250676e-01,-6.000000035762786954e-01
8.812051308912498282e-06,-5.991244539426389126e-01,-6.000000035762786954e-01
8.822051308912499880e-06,-5.991322837226957798e-01,-6.000000035762786954e-01
8.832051308912501478e-06,-5.991400443725314329e-01,-6.000000035762786954e-01
8.842051308912503077e-06,-5.991477364926337534e-01,-6.000000035762786954e-01
8.852051308912504675e-06,-5.991553606783851516e-01,-6.000000035762786954e-01
8.862051308912506273e-06,-5.991629175201056423e-01,-6.000000035762786954e-01
8.872051308912507872e-06,-5.991704076030929249e-01,-6.000000035762786954e-01
8.882051308912509470e-06,-5.991778315076653483e-01,-6.000000035762786954e-01
8.892051308912511068e-06,-5.991851898092026563e-01,-6.000000035762786954e-01
8.902051308912512667e-06,-5.991924830781865108e-01,-6.000000035762786954e-01
8.912051308912514265e-06,-5.991997118802412370e-01,-6.000000035762786954e-01
8.922051308912515863e-06,-5.992068767761737913e-01,-6.000000035762786954e-01
8.932051308912517462e-06,-5.992139783220138405e-01,-6.000000035762786954e-01
8.942051308912519060e-06,-5.992210170690535076e-01,-6.000000035762786954e-01
8.952051308912520658e-06,-5.992279935638860078e-01,-6.000000035762786954e-01
8.962051308912522257e-06,-5.992349083484452832e-01,-6.000000035762786954e-01
8.972051308912523855e-06,-5.992417619600440837e-01,-6.000000035762786954e-01
8.982051308912525453e-06,-5.992485549314120474e-01,-6.000000035762786954e-01
8.992051308912527051e-06,-5.992552877907343367e-01,-6.000000035762786954e-01
9.002051308912528650e-06,-5.992619610616892745e-01,-6.000000035762786954e-01
9.012051308912530248e-06,-5.992685752634854257e-01,-6.000000035762786954e-01
9.022051308912531846e-06,-5.992751309108986790e-01,-6.000000035762786954e-01
9.032051308912533445e-06,-5.992816285143093280e-01,-6.000000035762786954e-01
9.042051308912535043e-06,-5.992880685797380425e-01,-6.000000035762786954e-01
9.052051308912536641e-06,-5.992944516088830609e-01,-6.000000035762786954e-01
9.062051308912538240e-06,-5.993007780991552735e-01,-6.000000035762786954e-01
9.072051308912539838e-06,-5.993070485437138606e-01,-6.000000035762786954e-01
9.082051308912541436e-06,-5.993132634315021523e-01,-6.000000035762786954e-01
9.092051308912543035e-06,-5.993194232472824901e-01,-6.000000035762786954e-01
9.102051308912544633e-06,-5.993255284716709763e-01,-6.000000035762786954e-01
9.112051308912546231e-06,-5.993315795811715585e-01,-6.000000035762786954e-01
9.122051308912547830e-06,-5.993375770482111120e-01,-6.000000035762786954e-01
9.132051308912549428e-06,-5.993435213411734130e-01,-6.000000035762786954e-01
9.142051308912551026e-06,-5.993494129244315571e-01,-6.000000035762786954e-01
9.152051308912552625e-06,-5.993552522583827091e-01,-6.000000035762786954e-01
9.162051308912554223e-06,-5.993610397994806327e-01,-6.000000035762786954e-01
9.172051308912555821e-06,-5.993667760002688860e-01,-6.000000035762786954e-01
9.182051308912557420e-06,-5.993724613094131293e-01,-6.000000035762786954e-01
9.192051308912559018e-06,-5.993780961717338762e-01,-6.000000035762786954e-01
9.202051308912560616e-06,-5.993836810282381355e-01,-6.000000035762786954e-01
9.212051308912562215e-06,-5.993892163161513853e-01,-6.000000035762786954e-01
9.222051308912563813e-06,-5.993947024689497693e-01,-6.000000035762786954e-01
9.232051308912565411e-06,-5.994001399163901844e-01,-6.000000035762786954e-01
9.242051308912567010e-06,-5.994055290845428097e-01,-6.000000035762786954e-01
9.252051308912568608e-06,-5.994108703958208606e-01,-6.000000035762786954e-01
9.262051308912570206e-06,-5.994161642690113423e-01,-6.000000035762786954e-01
9.272051308912571805e-06,-5.994214111193060246e-01,-6.000000035762786954e-01
9.282051308912573403e-06,-5.994266113583309741e-01,-6.000000035762786954e-01
9.292051308912575001e-06,-5.994317653941763080e-01,-6.000000035762786954e-01
9.302051308912576599e-06,-5.994368736314260593e-01,-6.000000035762786954e-01
9.312051308912578198e-06,-5.994419364711874865e-01,-6.000000035762786954e-01
9.322051308912579796e-06,-5.994469543111202725e-01,-6.000000035762786954e-01
9.332051308912581394e-06,-5.994519275454653906e-01,-6.000000035762786954e-01
9.342051308912582993e-06,-5.994568565650739700e-01,-6.000000035762786954e-01
9.352051308912584591e-06,-5.994617417574350515e-01,-6.000000035762786954e-01
9.362051308912586189e-06,-5.994665835067042314e-01,-6.000000035762786954e-01
9.372051308912587788e-06,-5.994713821937320830e-01,-6.000000035762786954e-01
9.382051308912589386e-06,-5.994761381960908020e-01,-6.000000035762786954e-01
9.392051308912590984e-06,-5.994808518881029613e-01,-6.000000035762786954e-01
9.402051308912592583e-06,-5.994855236408680454e-01,-6.000000035762786954e-01
9.412051308912594181e-06,-5.994901538222894288e-01,-6.000000035762786954e-01
9.422051308912595779e-06,-5.994947427971014653e-01,-6.000000035762786954e-01
9.432051308912597378e-06,-5.994992909268966885e-01,-6.000000035762786954e-01
9.442051308912598976e-06,-5.995037985701511252e-01,-6.000000035762786954e-01
9.452051308912600574e-06,-5.995082660822516063e-01,-6.000000035762786954e-01
9.462051308912602173e-06,-5.995126938155209695e-01,-6.000000035762786954e-01
9.472051308912603771e-06,-5.995170821192439270e-01,-6.000000035762786954e-01
9.482051308912605369e-06,-5.995214313396929340e-01,-6.000000035762786954e-01
9.492051308912606968e-06,-5.995257418201535016e-01,-6.000000035762786954e-01
9.502051308912608566e-06,-5.995300139009491769e-01,-6.000000035762786954e-01
9.512051308912610164e-06,-5.995342479194668561e-01,-6.000000035762786954e-01
9.522051308912611763e-06,-5.995384442101810984e-01,-6.000000035762786954e-01
9.532051308912613361e-06,-5.995426031046788840e-01,-6.000000035762786954e-01
9.542051308912614959e-06,-5.995467249316838165e-01,-6.000000035762786954e-01
9.552051308912616558e-06,-5.995508100170806598e-01,-6.000000035762786954e-01
9.562051308912618156e-06,-5.995548586839389849e-01,-6.000000035762786954e-01
9.572051308912619754e-06,-5.995588712525365960e-01,-6.000000035762786954e-01
9.582051308912621353e-06,-5.995628480403839555e-01,-6.000000035762786954e-01
9.592051308912622951e-06,-5.995667893622468325e-01,-6.000000035762786954e-01
9.602051308912624549e-06,-5.995706955301692842e-01,-6.000000035762786954e-01
9.612051308912626147e-06,-5.995745668534978590e-01,-6.000000035762786954e-01
9.622051308912627746e-06,-5.995784036389032456e-01,-6.000000035762786954e-01
9.632051308912629344e-06,-5.995822061904029221e-01,-6.000000035762786954e-01
9.642051308912630942e-06,-5.995859748093845809e-01,-6.000000035762786954e-01
9.652051308912632541e-06,-5.995897097946272236e-01,-6.000000035762786954e-01
9.662051308912634139e-06,-5.995934114423238093e-01,-6.000000035762786954e-01
9.672051308912635737e-06,-5.995970800461030148e-01,-6.000000035762786954e-01
9.682051308912637336e-06,-5.996007158970511064e-01,-6.000000035762786954e-01
9.692051308912638934e-06,-5.996043192837334779e-01,-6.000000035762786954e-01
9.702051308912640532e-06,-5.996078904922151898e-01,-6.000000035762786954e-01
9.712051308912642131e-06,-5.996114298060835068e-01,-6.000000035762786954e-01
9.722051308912643729e-06,-5.996149375064678821e-01,-6.000000035762786954e-01
9.732051308912645327e-06,-5.996184138720608292e-01,-6.000000035762786954e-01
9.742051308912646926e-06,-5.996218591791390162e-01,-6.000000035762786954e-01
9.752051308912648524e-06,-5.996252737015839163e-01,-6.000000035762786954e-01
9.762051308912650122e-06,-5.996286577109013471e-01,-6.000000035762786954e-01
9.772051308912651721e-06,-5.996320114762423437e-01,-6.000000035762786954e-01
9.782051308912653319e-06,-5.996353352644225865e-01,-6.000000035762786954e-01
9.792051308912654917e-06,-5.996386293399428302e-01,-6.000000035762786954e-01
9.802051308912656516e-06,-5.996418939650077773e-01,-6.000000035762786954e-01
9.812051308912658114e-06,-5.996451293995462839e-01,-6.000000035762786954e-01
9.822051308912659712e-06,-5.996483359012306780e-01,-6.000000035762786954e-01
9.832051308912661311e-06,-5.996515137254949668e-01,-6.000000035762786954e-01
9.842051308912662909e-06,-5.996546631255552651e-01,-6.000000035762786954e-01
