 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 2.29903037870678670e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.30103037870678668e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.30303037870678667e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.30503037870678665e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.30703037870678663e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.30903037870678661e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.31103037870678659e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.31303037870678657e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.31503037870678655e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.31703037870678653e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.31903037870678651e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.32103037870678649e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.32303037870678647e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.32503037870678645e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.32703037870678644e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.32903037870678642e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.33103037870678640e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.33303037870678638e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.33503037870678636e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.33703037870678634e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.33903037870678632e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.34103037870678630e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.34303037870678628e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.34503037870678626e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.34703037870678624e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.34903037870678622e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.35103037870678621e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.35303037870678619e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.35503037870678617e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.35703037870678615e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.35903037870678613e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.36103037870678611e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.36303037870678609e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.36503037870678607e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.36703037870678605e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.36903037870678603e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.37103037870678601e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.37303037870678600e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.37503037870678598e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.37703037870678596e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.37903037870678594e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.38103037870678592e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.38303037870678590e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.38503037870678588e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.38703037870678586e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.38903037870678584e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.39103037870678582e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.39303037870678580e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.39503037870678578e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.39703037870678577e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.39903037870678575e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.40103037870678573e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.40303037870678571e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.40503037870678569e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.40703037870678567e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.40903037870678565e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.41103037870678563e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.41303037870678561e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.41503037870678559e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.41703037870678557e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.41903037870678555e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.42103037870678554e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.42303037870678552e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.42503037870678550e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.42703037870678548e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.42903037870678546e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.43103037870678544e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.43303037870678542e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.43503037870678540e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.43703037870678538e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.43903037870678536e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.44103037870678534e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.44303037870678532e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.44503037870678531e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.44703037870678529e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.44903037870678527e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.45103037870678525e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.45303037870678523e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.45503037870678521e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.45703037870678519e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.45903037870678517e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.46103037870678515e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.46303037870678513e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.46503037870678511e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.46703037870678510e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.46903037870678508e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.47103037870678506e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.47303037870678504e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.47503037870678502e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.47703037870678500e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.47903037870678498e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.48103037870678496e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.48303037870678494e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.48503037870678492e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.48703037870678490e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.48903037870678488e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.49103037870678487e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.49303037870678485e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.49503037870678483e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.49703037870678481e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.49903037870678479e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.50103037870678477e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.50303037870678475e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.50503037870678473e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.50703037870678471e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.50903037870678469e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.51103037870678467e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.51303037870678465e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.51503037870678464e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.51703037870678462e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.51903037870678460e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.52103037870678458e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.52303037870678456e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.52503037870678454e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.52703037870678452e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.52903037870678450e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.53103037870678448e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.53303037870678446e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.53503037870678444e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.53703037870678442e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.53903037870678441e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.54103037870678439e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.54303037870678437e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.54503037870678435e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.54703037870678433e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.54903037870678431e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.55103037870678429e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.55303037870678427e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.55503037870678425e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.55703037870678423e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.55903037870678421e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.56103037870678420e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.56303037870678418e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.56503037870678416e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.56703037870678414e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.56903037870678412e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.57103037870678410e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.57303037870678408e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.57503037870678406e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.57703037870678404e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.57903037870678402e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.58103037870678400e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.58303037870678398e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.58503037870678397e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.58703037870678395e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.58903037870678393e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.59103037870678391e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.59303037870678389e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.59503037870678387e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.59703037870678385e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.59903037870678383e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.60103037870678381e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.60303037870678379e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.60503037870678377e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.60703037870678375e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.60903037870678374e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.61103037870678372e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.61303037870678370e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.61503037870678368e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.61703037870678366e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.61903037870678364e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.62103037870678362e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.62303037870678360e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
 2.62503037870678358e-05  1.00001312231126849e+00  1.00001312264577735e+00  1.00000000000000000e+00  1.31223212711132630e-05  1.22757039554404423e+00  2.05036269861144649e-01
