time,state,candidate,next,inverse,geometry,residual,clock_a,clock_b
1.142928440836585963e-04,7.937004794587035894e-01,7.937004794587364520e-01,7.937005230738588546e-01,1.259921123749339955e+00,1.259920904705797984e+00,9.999998321450442873e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.143928440836585987e-04,7.937004786650018184e-01,7.937004786650354582e-01,7.937005230738589656e-01,1.259921125009263010e+00,1.259920902185950986e+00,9.999998291450392651e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.144928440836586012e-04,7.937004778713000475e-01,7.937004778713345754e-01,7.937005230738590766e-01,1.259921126269186953e+00,1.259920899666105987e+00,9.999998261450352421e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.145928440836586985e-04,7.937004770775982765e-01,7.937004770776340257e-01,7.937005230738589656e-01,1.259921127529110008e+00,1.259920897146260099e+00,9.999998231450307751e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.146928440836587009e-04,7.937004762838963945e-01,7.937004762839330319e-01,7.937005230738589656e-01,1.259921128789033062e+00,1.259920894626415100e+00,9.999998201450264190e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.147928440836587033e-04,7.937004754901947345e-01,7.937004754902322601e-01,7.937005230738589656e-01,1.259921130048955895e+00,1.259920892106568990e+00,9.999998171450219520e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.148928440836587058e-04,7.937004746964929636e-01,7.937004746965314883e-01,7.937005230738589656e-01,1.259921131308880060e+00,1.259920889586723103e+00,9.999998141450178180e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.149928440836586946e-04,7.937004739027911926e-01,7.937004739028304945e-01,7.937005230738589656e-01,1.259921132568802893e+00,1.259920887066876993e+00,9.999998111450136840e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.150928440836586971e-04,7.937004731090894216e-01,7.937004731091296117e-01,7.937005230738589656e-01,1.259921133828725948e+00,1.259920884547031106e+00,9.999998081450094389e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.151928440836587944e-04,7.937004723153875396e-01,7.937004723154287289e-01,7.937005230738589656e-01,1.259921135088649002e+00,1.259920882027184996e+00,9.999998051450049719e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.152928440836587968e-04,7.937004715216858797e-01,7.937004715217280681e-01,7.937005230738589656e-01,1.259921136348572057e+00,1.259920879507339109e+00,9.999998021450007268e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.153928440836587992e-04,7.937004707279841087e-01,7.937004707280276294e-01,7.937005230738589656e-01,1.259921137608494890e+00,1.259920876987492999e+00,9.999997991449960377e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.154928440836588017e-04,7.937004699342823377e-01,7.937004699343267466e-01,7.937005230738590766e-01,1.259921138868419055e+00,1.259920874467646890e+00,9.999997961449917927e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.155928440836588041e-04,7.937004691405805668e-01,7.937004691406258639e-01,7.937005230738590766e-01,1.259921140128342110e+00,1.259920871947801002e+00,9.999997931449876587e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.156928440836588065e-04,7.937004683468785737e-01,7.937004683469253141e-01,7.937005230738589656e-01,1.259921141388264942e+00,1.259920869427956003e+00,9.999997901449834137e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.157928440836587954e-04,7.937004675531768028e-01,7.937004675532244313e-01,7.937005230738589656e-01,1.259921142648187997e+00,1.259920866908109005e+00,9.999997871449790576e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.158928440836589063e-04,7.937004667594750318e-01,7.937004667595239926e-01,7.937005230738589656e-01,1.259921143908111052e+00,1.259920864388262896e+00,9.999997841449751457e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.159928440836588951e-04,7.937004659657733718e-01,7.937004659658232208e-01,7.937005230738589656e-01,1.259921145168034995e+00,1.259920861868417008e+00,9.999997811449704566e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.160928440836588976e-04,7.937004651720716009e-01,7.937004651721223381e-01,7.937005230738589656e-01,1.259921146427958050e+00,1.259920859348570898e+00,9.999997781449659895e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.161928440836589000e-04,7.937004643783697189e-01,7.937004643784214553e-01,7.937005230738589656e-01,1.259921147687881993e+00,1.259920856828725899e+00,9.999997751449620775e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.162928440836589024e-04,7.937004635846679479e-01,7.937004635847209055e-01,7.937005230738589656e-01,1.259921148947805047e+00,1.259920854308880012e+00,9.999997721449577215e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.163928440836589049e-04,7.937004627909662879e-01,7.937004627910201338e-01,7.937005230738589656e-01,1.259921150207728102e+00,1.259920851789033902e+00,9.999997691449529214e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.164928440836590022e-04,7.937004619972645170e-01,7.937004619973193620e-01,7.937005230738590766e-01,1.259921151467650935e+00,1.259920849269188015e+00,9.999997661449486763e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.165928440836590046e-04,7.937004612035627460e-01,7.937004612036185902e-01,7.937005230738589656e-01,1.259921152727573990e+00,1.259920846749341905e+00,9.999997631449444313e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.166928440836589935e-04,7.937004604098608640e-01,7.937004604099179295e-01,7.937005230738589656e-01,1.259921153987497933e+00,1.259920844229496018e+00,9.999997601449401863e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.167928440836589959e-04,7.937004596161592040e-01,7.937004596162171577e-01,7.937005230738590766e-01,1.259921155247420987e+00,1.259920841709651018e+00,9.999997571449360523e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.168928440836589983e-04,7.937004588224574331e-01,7.937004588225162749e-01,7.937005230738589656e-01,1.259921156507344042e+00,1.259920839189804909e+00,9.999997541449319183e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.169928440836590008e-04,7.937004580287556621e-01,7.937004580288153921e-01,7.937005230738589656e-01,1.259921157767267097e+00,1.259920836669959021e+00,9.999997511449278953e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.170928440836590981e-04,7.937004572350538911e-01,7.937004572351146203e-01,7.937005230738588546e-01,1.259921159027189930e+00,1.259920834150114022e+00,9.999997481449235393e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.171928440836591005e-04,7.937004564413518981e-01,7.937004564414137375e-01,7.937005230738588546e-01,1.259921160287114095e+00,1.259920831630267024e+00,9.999997451449194052e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.172928440836591029e-04,7.937004556476502382e-01,7.937004556477131878e-01,7.937005230738590766e-01,1.259921161547036927e+00,1.259920829110422025e+00,9.999997421449149382e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.173928440836591054e-04,7.937004548539484672e-01,7.937004548540125271e-01,7.937005230738589656e-01,1.259921162806959982e+00,1.259920826590575027e+00,9.999997391449110262e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.174928440836590942e-04,7.937004540602466962e-01,7.937004540603119773e-01,7.937005230738589656e-01,1.259921164066883037e+00,1.259920824070730028e+00,9.999997361449067812e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.175928440836590967e-04,7.937004532665449252e-01,7.937004532666115386e-01,7.937005230738589656e-01,1.259921165326806980e+00,1.259920821550883030e+00,9.999997331449023141e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.176928440836591940e-04,7.937004524728431543e-01,7.937004524729107668e-01,7.937005230738590766e-01,1.259921166586730035e+00,1.259920819031036920e+00,9.999997301448978471e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.177928440836591964e-04,7.937004516791413833e-01,7.937004516792099951e-01,7.937005230738589656e-01,1.259921167846653089e+00,1.259920816511191921e+00,9.999997271448936020e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.178928440836591988e-04,7.937004508854396123e-01,7.937004508855092233e-01,7.937005230738589656e-01,1.259921169106577032e+00,1.259920813991346034e+00,9.999997241448895791e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.179928440836592012e-04,7.937004500917378413e-01,7.937004500918086736e-01,7.937005230738590766e-01,1.259921170366500087e+00,1.259920811471499924e+00,9.999997211448853340e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.180928440836592037e-04,7.937004492980360704e-01,7.937004492981079018e-01,7.937005230738589656e-01,1.259921171626422920e+00,1.259920808951654037e+00,9.999997181448810890e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.181928440836592061e-04,7.937004485043344104e-01,7.937004485044070190e-01,7.937005230738589656e-01,1.259921172886345975e+00,1.259920806431809037e+00,9.999997151448770660e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.182928440836591950e-04,7.937004477106326394e-01,7.937004477107061362e-01,7.937005230738589656e-01,1.259921174146269029e+00,1.259920803911962928e+00,9.999997121448731541e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.183928440836593058e-04,7.937004469169309795e-01,7.937004469170052534e-01,7.937005230738590766e-01,1.259921175406192972e+00,1.259920801392117928e+00,9.999997091448692421e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.184928440836592947e-04,7.937004461232292085e-01,7.937004461233042596e-01,7.937005230738590766e-01,1.259921176666116027e+00,1.259920798872272041e+00,9.999997061448652191e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.185928440836592971e-04,7.937004453295278816e-01,7.937004453296035988e-01,7.937005230738590766e-01,1.259921177926037972e+00,1.259920796352427041e+00,9.999997031448613072e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.186928440836592996e-04,7.937004445358263327e-01,7.937004445359028271e-01,7.937005230738590766e-01,1.259921179185961027e+00,1.259920793832582042e+00,9.999997001448575062e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.187928440836593020e-04,7.937004437421246728e-01,7.937004437422019443e-01,7.937005230738590766e-01,1.259921180445884081e+00,1.259920791312735933e+00,9.999996971448542604e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.188928440836593044e-04,7.937004429484231238e-01,7.937004429485011725e-01,7.937005230738590766e-01,1.259921181705808024e+00,1.259920788792890933e+00,9.999996941448509036e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.189928440836594017e-04,7.937004421547214639e-01,7.937004421548002897e-01,7.937005230738590766e-01,1.259921182965729969e+00,1.259920786273045934e+00,9.999996911448474357e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.190928440836594042e-04,7.937004413610198039e-01,7.937004413610998510e-01,7.937005230738590766e-01,1.259921184225653024e+00,1.259920783753200046e+00,9.999996881448439678e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.191928440836594066e-04,7.937004405673180329e-01,7.937004405673991903e-01,7.937005230738590766e-01,1.259921185485576967e+00,1.259920781233355047e+00,9.999996851448398338e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.192928440836593955e-04,7.937004397736162620e-01,7.937004397736983075e-01,7.937005230738590766e-01,1.259921186745500021e+00,1.259920778713508938e+00,9.999996821448364770e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193928440836593979e-04,7.937004389799144910e-01,7.937004389799976467e-01,7.937005230738590766e-01,1.259921188005423964e+00,1.259920776193663050e+00,9.999996791448332312e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.194928440836594003e-04,7.937004381862126090e-01,7.937004381862972080e-01,7.937005230738590766e-01,1.259921189265347019e+00,1.259920773673818051e+00,9.999996761448296523e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.195928440836594976e-04,7.937004373925109491e-01,7.937004373925964362e-01,7.937005230738590766e-01,1.259921190525270074e+00,1.259920771153971941e+00,9.999996731448246301e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.196928440836595001e-04,7.937004365988092891e-01,7.937004365988956645e-01,7.937005230738589656e-01,1.259921191785192907e+00,1.259920768634126054e+00,9.999996701448213843e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.197928440836595025e-04,7.937004358051075181e-01,7.937004358051950037e-01,7.937005230738590766e-01,1.259921193045117072e+00,1.259920766114281054e+00,9.999996671448171393e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.198928440836595049e-04,7.937004350114058582e-01,7.937004350114943430e-01,7.937005230738590766e-01,1.259921194305039904e+00,1.259920763594434945e+00,9.999996641448131163e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199928440836594938e-04,7.937004342177043092e-01,7.937004342177936822e-01,7.937005230738590766e-01,1.259921195564962959e+00,1.259920761074589945e+00,9.999996611448098704e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.200928440836594962e-04,7.937004334240030934e-01,7.937004334240926884e-01,7.937005230738590766e-01,1.259921196824884904e+00,1.259920758554744946e+00,9.999996581448060695e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.201928440836595935e-04,7.937004326303017665e-01,7.937004326303918056e-01,7.937005230738596318e-01,1.259921198084807958e+00,1.259920756034899947e+00,9.999996551448028237e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.202928440836595960e-04,7.937004318366001065e-01,7.937004318366909228e-01,7.937005230738601869e-01,1.259921199344731013e+00,1.259920753515054948e+00,9.999996521447997999e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.203928440836595984e-04,7.937004310428983356e-01,7.937004310429902620e-01,7.937005230738605199e-01,1.259921200604654068e+00,1.259920750995209948e+00,9.999996491447971092e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.204928440836596008e-04,7.937004302491965646e-01,7.937004302492897123e-01,7.937005230738602979e-01,1.259921201864578011e+00,1.259920748475364949e+00,9.999996461447938634e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.205928440836596033e-04,7.937004294554949047e-01,7.937004294555889405e-01,7.937005230738601869e-01,1.259921203124501066e+00,1.259920745955519950e+00,9.999996431447903955e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.206928440836596057e-04,7.937004286617932447e-01,7.937004286618880577e-01,7.937005230738594097e-01,1.259921204384423898e+00,1.259920743435674062e+00,9.999996401447867056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.207928440836595946e-04,7.937004278680916958e-01,7.937004278681875080e-01,7.937005230738589656e-01,1.259921205644346953e+00,1.259920740915829063e+00,9.999996371447834598e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.208928440836597054e-04,7.937004270743900358e-01,7.937004270744869583e-01,7.937005230738589656e-01,1.259921206904270008e+00,1.259920738395984063e+00,9.999996341447797699e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.209928440836596943e-04,7.937004262806883759e-01,7.937004262807864086e-01,7.937005230738590766e-01,1.259921208164193063e+00,1.259920735876137954e+00,9.999996311447771902e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.210928440836596967e-04,7.937004254869867159e-01,7.937004254870857478e-01,7.937005230738590766e-01,1.259921209424115895e+00,1.259920733356292954e+00,9.999996281447732782e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.211928440836596992e-04,7.937004246932849449e-01,7.937004246933853091e-01,7.937005230738589656e-01,1.259921210684040060e+00,1.259920730836447955e+00,9.999996251447703655e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.212928440836597016e-04,7.937004238995832850e-01,7.937004238996847594e-01,7.937005230738589656e-01,1.259921211943962893e+00,1.259920728316602956e+00,9.999996221447664535e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.213928440836597040e-04,7.937004231058818471e-01,7.937004231059840986e-01,7.937005230738590766e-01,1.259921213203885948e+00,1.259920725796757068e+00,9.999996191447629856e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.214928440836598013e-04,7.937004223121804092e-01,7.937004223122836599e-01,7.937005230738590766e-01,1.259921214463807893e+00,1.259920723276912069e+00,9.999996161447591847e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215928440836598038e-04,7.937004215184786382e-01,7.937004215185827771e-01,7.937005230738589656e-01,1.259921215723732058e+00,1.259920720757067070e+00,9.999996131447559389e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.216928440836598062e-04,7.937004207247769783e-01,7.937004207248824494e-01,7.937005230738589656e-01,1.259921216983654890e+00,1.259920718237222070e+00,9.999996101447525820e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.217928440836597951e-04,7.937004199310755403e-01,7.937004199311816777e-01,7.937005230738590766e-01,1.259921218243577945e+00,1.259920715717375961e+00,9.999996071447488921e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.218928440836597975e-04,7.937004191373739914e-01,7.937004191374810169e-01,7.937005230738590766e-01,1.259921219503501000e+00,1.259920713197530961e+00,9.999996041447458683e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.219928440836597999e-04,7.937004183436723315e-01,7.937004183437802451e-01,7.937005230738590766e-01,1.259921220763424055e+00,1.259920710677685962e+00,9.999996011447426225e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.220928440836597888e-04,7.937004175499706715e-01,7.937004175500795844e-01,7.937005230738590766e-01,1.259921222023347109e+00,1.259920708157840963e+00,9.999995981447393767e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.221928440836597912e-04,7.937004167562690116e-01,7.937004167563790347e-01,7.937005230738590766e-01,1.259921223283269942e+00,1.259920705637995075e+00,9.999995951447357978e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.222928440836597123e-04,7.937004159625679067e-01,7.937004159626784849e-01,7.937005230738592987e-01,1.259921224543192997e+00,1.259920703118150964e+00,9.999995921447329961e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.223928440836596877e-04,7.937004151688662468e-01,7.937004151689779352e-01,7.937005230738596318e-01,1.259921225803116052e+00,1.259920700598305965e+00,9.999995891447299723e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.224928440836596088e-04,7.937004143751649199e-01,7.937004143752772745e-01,7.937005230738598538e-01,1.259921227063039106e+00,1.259920698078460966e+00,9.999995861447269485e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.225928440836596112e-04,7.937004135814631489e-01,7.937004135815769468e-01,7.937005230738600758e-01,1.259921228322961939e+00,1.259920695558617076e+00,9.999995831447244798e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.226928440836595052e-04,7.937004127877614890e-01,7.937004127878763970e-01,7.937005230738600758e-01,1.259921229582884994e+00,1.259920693038770967e+00,9.999995801447212340e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.227928440836595077e-04,7.937004119940602731e-01,7.937004119941757363e-01,7.937005230738600758e-01,1.259921230842808049e+00,1.259920690518927078e+00,9.999995771447182102e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.228928440836594017e-04,7.937004112003585021e-01,7.937004112004752976e-01,7.937005230738600758e-01,1.259921232102731103e+00,1.259920687999080968e+00,9.999995741447152975e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.229928440836594041e-04,7.937004104066567312e-01,7.937004104067745258e-01,7.937005230738600758e-01,1.259921233362653936e+00,1.259920685479235969e+00,9.999995711447123847e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.230928440836592981e-04,7.937004096129549602e-01,7.937004096130740871e-01,7.937005230738600758e-01,1.259921234622578101e+00,1.259920682959390970e+00,9.999995681447089169e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.231928440836593005e-04,7.937004088192531892e-01,7.937004088193736484e-01,7.937005230738599648e-01,1.259921235882500934e+00,1.259920680439545082e+00,9.999995651447054490e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.232928440836591946e-04,7.937004080255514182e-01,7.937004080256728766e-01,7.937005230738596318e-01,1.259921237142425099e+00,1.259920677919700083e+00,9.999995621447024252e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.233928440836591970e-04,7.937004072318497583e-01,7.937004072319723269e-01,7.937005230738595207e-01,1.259921238402347932e+00,1.259920675399853973e+00,9.999995591446981802e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.234928440836590910e-04,7.937004064381480983e-01,7.937004064382716662e-01,7.937005230738596318e-01,1.259921239662270986e+00,1.259920672880008086e+00,9.999995561446950454e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.235928440836590934e-04,7.937004056444469935e-01,7.937004056445707834e-01,7.937005230738596318e-01,1.259921240922194041e+00,1.259920670360163086e+00,9.999995531446913555e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.236928440836589874e-04,7.937004048507454446e-01,7.937004048508703447e-01,7.937005230738596318e-01,1.259921242182117096e+00,1.259920667840318087e+00,9.999995501446878876e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.237928440836589899e-04,7.937004040570443397e-01,7.937004040571697949e-01,7.937005230738601869e-01,1.259921243442039041e+00,1.259920665320473976e+00,9.999995471446848638e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.238928440836589110e-04,7.937004032633427908e-01,7.937004032634689121e-01,7.937005230738605199e-01,1.259921244701962095e+00,1.259920662800630087e+00,9.999995441446826172e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.239928440836589134e-04,7.937004024696414639e-01,7.937004024697682514e-01,7.937005230738605199e-01,1.259921245961884928e+00,1.259920660280785976e+00,9.999995411446804816e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.240928440836588074e-04,7.937004016759398040e-01,7.937004016760678127e-01,7.937005230738604089e-01,1.259921247221807983e+00,1.259920657760940976e+00,9.999995381446780129e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241928440836588099e-04,7.937004008822381440e-01,7.937004008823673740e-01,7.937005230738602979e-01,1.259921248481731038e+00,1.259920655241095977e+00,9.999995351446755443e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.242928440836587039e-04,7.937004000885368171e-01,7.937004000886666022e-01,7.937005230738602979e-01,1.259921249741654092e+00,1.259920652721250978e+00,9.999995321446727425e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.243928440836587063e-04,7.937003992948350461e-01,7.937003992949661635e-01,7.937005230738602979e-01,1.259921251001576925e+00,1.259920650201405978e+00,9.999995291446700518e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.244928440836586003e-04,7.937003985011334972e-01,7.937003985012656138e-01,7.937005230738602979e-01,1.259921252261499980e+00,1.259920647681560979e+00,9.999995261446675832e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.245928440836584943e-04,7.937003977074323924e-01,7.937003977075649530e-01,7.937005230738602979e-01,1.259921253521423035e+00,1.259920645161715980e+00,9.999995231446645594e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.246928440836584967e-04,7.937003969137311765e-01,7.937003969138645143e-01,7.937005230738604089e-01,1.259921254781344979e+00,1.259920642641872091e+00,9.999995201446614246e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.247928440836583908e-04,7.937003961200296276e-01,7.937003961201636315e-01,7.937005230738602979e-01,1.259921256041268034e+00,1.259920640122027979e+00,9.999995171446594000e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.248928440836583932e-04,7.937003953263281897e-01,7.937003953264630818e-01,7.937005230738602979e-01,1.259921257301191977e+00,1.259920637602184090e+00,9.999995141446570424e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.249928440836582872e-04,7.937003945326267518e-01,7.937003945327624210e-01,7.937005230738602979e-01,1.259921258561113921e+00,1.259920635082339979e+00,9.999995111446543516e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.250928440836582896e-04,7.937003937389249808e-01,7.937003937390617603e-01,7.937005230738602979e-01,1.259921259821038086e+00,1.259920632562494980e+00,9.999995081446523271e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.251928440836582107e-04,7.937003929452233209e-01,7.937003929453610995e-01,7.937005230738602979e-01,1.259921261080960919e+00,1.259920630042649980e+00,9.999995051446497474e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.252928440836582132e-04,7.937003921515216609e-01,7.937003921516606608e-01,7.937005230738601869e-01,1.259921262340883974e+00,1.259920627522804093e+00,9.999995021446469456e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.253928440836581072e-04,7.937003913578203340e-01,7.937003913579602221e-01,7.937005230738604089e-01,1.259921263600807029e+00,1.259920625002959094e+00,9.999994991446438108e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.254928440836581096e-04,7.937003905641185630e-01,7.937003905642597834e-01,7.937005230738602979e-01,1.259921264860730084e+00,1.259920622483114094e+00,9.999994961446412312e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.255928440836580036e-04,7.937003897704167921e-01,7.937003897705591227e-01,7.937005230738601869e-01,1.259921266120654026e+00,1.259920619963267985e+00,9.999994931446378743e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.256928440836580061e-04,7.937003889767151321e-01,7.937003889768584619e-01,7.937005230738594097e-01,1.259921267380577081e+00,1.259920617443422985e+00,9.999994901446339624e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.257928440836579001e-04,7.937003881830133611e-01,7.937003881831576901e-01,7.937005230738589656e-01,1.259921268640501024e+00,1.259920614923577098e+00,9.999994871446306055e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.258928440836579025e-04,7.937003873893117012e-01,7.937003873894570294e-01,7.937005230738589656e-01,1.259921269900424079e+00,1.259920612403732099e+00,9.999994841446271376e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.259928440836577965e-04,7.937003865956103743e-01,7.937003865957565907e-01,7.937005230738590766e-01,1.259921271160346912e+00,1.259920609883887099e+00,9.999994811446242249e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.260928440836577989e-04,7.937003858019087144e-01,7.937003858020558189e-01,7.937005230738590766e-01,1.259921272420269966e+00,1.259920607364042100e+00,9.999994781446212011e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.261928440836576929e-04,7.937003850082070544e-01,7.937003850083553802e-01,7.937005230738590766e-01,1.259921273680193021e+00,1.259920604844197101e+00,9.999994751446183994e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.262928440836576954e-04,7.937003842145053945e-01,7.937003842146548305e-01,7.937005230738590766e-01,1.259921274940116964e+00,1.259920602324352101e+00,9.999994721446157087e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.263928440836575894e-04,7.937003834208038455e-01,7.937003834209540587e-01,7.937005230738590766e-01,1.259921276200040019e+00,1.259920599804507102e+00,9.999994691446125739e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.264928440836575918e-04,7.937003826271022966e-01,7.937003826272532869e-01,7.937005230738590766e-01,1.259921277459963074e+00,1.259920597284662103e+00,9.999994661446095501e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.265928440836575129e-04,7.937003818334007477e-01,7.937003818335528482e-01,7.937005230738590766e-01,1.259921278719885906e+00,1.259920594764817103e+00,9.999994631446065263e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.266928440836574883e-04,7.937003810396990877e-01,7.937003810398522985e-01,7.937005230738590766e-01,1.259921279979808961e+00,1.259920592244972104e+00,9.999994601446035025e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.267928440836574094e-04,7.937003802459978719e-01,7.937003802461517488e-01,7.937005230738590766e-01,1.259921281239732016e+00,1.259920589725127105e+00,9.999994571446002567e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.268928440836574118e-04,7.937003794522961009e-01,7.937003794524513101e-01,7.937005230738590766e-01,1.259921282499655071e+00,1.259920587205282994e+00,9.999994541445975660e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.269928440836573058e-04,7.937003786585943299e-01,7.937003786587505383e-01,7.937005230738590766e-01,1.259921283759579014e+00,1.259920584685437106e+00,9.999994511445949863e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.270928440836573082e-04,7.937003778648927810e-01,7.937003778650497665e-01,7.937005230738590766e-01,1.259921285019502069e+00,1.259920582165592107e+00,9.999994481445918515e-01,0.000000000000000000e+00,0.000000000000000000e+00
